Task,T4851,,,,,
0.032,7,-61.9,22.8,0.0085,,
0.0395,8,-62,22.8,0.0075,,
0.048,9,-61.9,22.8,0.0085,,
0.0565,10,-61.8,22.8,0.0075,,
0.065,11,-61.6,22.8,0.0075,,
0.0735,12,-61.3,22.8,0.0075,,
0.0815,13,-61,22.8,0.008,,
0.0895,14,-60.7,22.8,0.008,,
0.0975,15,-60.3,22.8,0.008,,
0.106,16,-59.9,22.8,0.0075,,
0.1145,17,-59.4,22.8,0.0075,,
0.123,18,-58.8,22.8,0.0075,,
0.1305,19,-58.3,22.8,0.0075,,
0.139,20,-57.7,22.8,0.0085,,
0.1475,21,-57.1,22.8,0.0085,,
0.156,22,-56.4,22.8,0.0075,,
0.1645,23,-55.6,22.8,0.0075,,
0.1725,24,-54.8,22.8,0.0075,,
0.1805,25,-54,22.8,0.008,,
0.189,26,-53.2,22.8,0.0085,,
0.197,27,-52.4,22.8,0.0075,,
0.2055,28,-51.4,22.8,0.0075,,
0.214,29,-50.5,22.8,0.0075,,
0.2225,30,-49.5,22.8,0.0075,,
0.23,31,-48.5,22.8,0.0075,,
0.2385,32,-47.6,22.8,0.0085,,
0.247,33,-46.7,22.8,0.0075,,
0.2555,34,-45.8,22.8,0.0075,,
0.264,35,-44.8,22.8,0.0075,,
0.272,36,-43.9,22.8,0.0075,,
0.28,37,-43.1,22.8,0.008,,
0.2885,38,-42.3,22.8,0.0085,,
0.2965,39,-41.3,22.8,0.0075,,
0.305,40,-40.5,22.8,0.0075,,
0.3135,41,-39.8,22.8,0.0075,,
0.322,42,-39.1,22.8,0.0075,,
0.3295,43,-38.3,22.8,0.0075,,
0.338,44,-37.6,22.8,0.0085,,
0.3465,45,-36.9,22.8,0.0075,,
0.355,46,-36.1,22.8,0.0075,,
0.3635,47,-35.4,22.8,0.0075,,
0.3715,48,-34.7,22.8,0.0075,,
0.3795,49,-34.1,22.8,0.0075,,
0.3875,50,-33.4,22.8,0.008,,
0.396,51,-32.7,22.8,0.0075,,
0.4045,52,-32.1,22.8,0.0075,,
0.413,53,-31.3,22.8,0.0075,,
0.4215,54,-30.6,22.8,0.0075,,
0.429,55,-30.1,22.8,0.0075,,
0.4375,56,-29.6,22.8,0.0085,,
0.446,57,-29,22.8,0.0085,,
0.454,58,-28.4,22.8,0.0075,,
0.4625,59,-27.8,22.8,0.0075,,
0.471,60,-27.1,22.8,0.0075,,
0.4785,61,-26.6,22.8,0.0075,,
0.487,62,-26,22.8,0.0085,,
0.4955,63,-25.4,22.8,0.0075,,
0.504,64,-24.8,22.8,0.0075,,
0.5125,65,-24.2,22.8,0.0075,,
0.521,66,-23.7,22.8,0.0075,,
0.5285,67,-23.2,22.8,0.0075,,
0.537,68,-22.6,22.8,0.0085,,
0.5455,69,-22.1,22.8,0.0075,,
0.5535,70,-21.5,22.8,0.0075,,
0.562,71,-21,22.8,0.0075,,
0.5705,72,-20.5,22.8,0.0075,,
0.578,73,-20,22.8,0.0075,,
0.5865,74,-19.5,22.8,0.0085,,
0.595,75,-18.9,22.8,0.0075,,
0.6035,76,-18.4,22.8,0.0075,,
0.612,77,-18,22.8,0.0075,,
0.6205,78,-17.5,22.8,0.0085,,
0.628,79,-16.9,22.8,0.0075,,
0.6365,80,-16.4,22.8,0.0085,,
0.645,81,-15.9,22.8,0.0075,,
0.653,82,-15.3,22.8,0.0075,,
0.6615,83,-14.8,22.8,0.0075,,
0.67,84,-14.3,22.8,0.0075,,
0.6775,85,-13.9,22.8,0.0075,,
0.686,86,-13.4,22.8,0.0085,,
0.6945,87,-12.9,22.8,0.0075,,
0.703,88,-12.4,22.8,0.0075,,
0.7115,89,-11.9,22.8,0.0075,,
0.72,90,-11.5,22.8,0.0075,,
0.7275,91,-11,22.8,0.0075,,
0.736,92,-10.5,22.8,0.0075,,
0.744,93,-9.9,22.8,0.0075,,
0.7525,94,-9.4,22.8,0.0075,,
0.761,95,-8.9,22.8,0.0075,,
0.7695,96,-8.4,22.8,0.0075,,
0.777,97,-8,22.8,0.0075,,
0.7855,98,-7.6,22.8,0.0085,,
0.794,99,-7.1,22.8,0.0075,,
0.8025,100,-6.6,22.8,0.0075,,
0.811,101,-6.1,22.8,0.0075,,
0.819,102,-5.5,22.8,0.0075,,
0.827,103,-5.1,22.8,0.008,,
0.835,104,-4.5,22.8,0.008,,
0.8435,105,-4.1,22.8,0.0075,,
0.852,106,-3.5,22.8,0.0075,,
0.8605,107,-2.9,22.8,0.0075,,
0.869,108,-2.3,22.8,0.0075,,
0.8765,109,-1.7,22.8,0.0075,,
0.885,110,-1.1,22.8,0.0085,,
0.8935,111,-0.5,22.8,0.0075,,
0.902,112,0.1,22.8,0.0075,,
0.91,113,0.6,22.8,0.0075,,
0.9185,114,0.6,22.8,0.0075,,
0.926,115,0.9,22.8,0.0075,,
0.9345,116,1.3,22.8,0.0085,,
0.943,117,1.9,22.8,0.0075,,
0.9515,118,2.6,22.8,0.0075,,
0.96,119,3.5,22.8,0.0075,,
0.9685,120,4.1,22.8,0.0075,,
0.976,121,4.5,22.8,0.0075,,
0.9845,122,5.1,22.8,0.0085,,
0.993,123,5.5,22.8,0.0075,,
1.001,124,6,22.8,0.0075,,
1.0095,125,6.5,22.8,0.0075,,
1.018,126,6.9,22.8,0.0075,,
1.0255,127,7.4,22.8,0.0075,,
1.034,128,8.1,22.8,0.0085,,
1.0425,129,8.8,22.8,0.0085,,
1.051,130,9.6,22.8,0.0075,,
1.0595,131,10.4,22.8,0.0075,,
1.068,132,11.1,22.8,0.0075,,
1.076,133,11.5,22.8,0.008,,
1.084,134,12.3,22.8,0.008,,
1.092,135,13.2,22.8,0.008,,
1.1005,136,13.9,22.9,0.0075,,
1.109,137,14.7,22.9,0.0075,,
1.1175,138,15.5,22.9,0.0075,,
1.125,139,16.2,22.9,0.0075,,
1.1335,140,16.9,22.9,0.0085,,
1.142,141,17.8,22.9,0.0085,,
1.1505,142,18.5,22.9,0.0075,,
1.159,143,19.4,22.9,0.0075,,
1.167,144,20.2,22.9,0.0075,,
1.1755,145,21,22.9,0.0085,,
1.183,146,22,22.9,0.0075,,
1.1915,147,23.1,22.9,0.0085,,
1.2,148,24.2,22.9,0.0075,,
1.2085,149,25.3,22.9,0.0075,,
1.217,150,26.5,22.9,0.0075,,
1.2255,151,27.6,22.9,0.0075,,
1.233,152,28.8,22.9,0.0075,,
1.2415,153,30.2,22.9,0.0085,,
1.25,154,31.8,22.9,0.0075,,
1.258,155,33.5,22.9,0.0075,,
1.2665,156,35.4,22.9,0.0075,,
1.275,157,37.2,22.9,0.0075,,
1.2825,158,39.1,22.9,0.0075,,
1.291,159,41.4,22.9,0.0085,,
1.2995,160,44,22.9,0.0075,,
1.308,161,46.9,22.9,0.0075,,
1.3165,162,50.1,22.9,0.0075,,
1.3245,163,53.6,22.9,0.0075,,
1.3325,164,57.2,22.9,0.008,,
1.341,165,61.7,22.9,0.0085,,
1.349,166,66.7,22.9,0.0075,,
1.3575,167,72.2,22.9,0.0075,,
1.366,168,78.1,22.9,0.0075,,
1.3745,169,84.5,22.9,0.0075,,
1.382,170,90.7,22.9,0.0075,,
1.3905,171,98,22.9,0.0085,,
1.399,172,105.3,22.9,0.0075,,
1.4075,173,113.1,22.9,0.0075,,
1.416,174,120.8,22.9,0.0075,,
1.424,175,128.5,22.9,0.0075,,
1.432,176,135.4,22.9,0.008,,
1.44,177,142.7,22.9,0.008,,
1.4485,178,149.7,22.9,0.0075,,
1.457,179,156,22.9,0.0075,,
1.4655,180,162,22.9,0.0075,,
1.474,181,167,22.9,0.0075,,
1.4815,182,171.2,22.9,0.0075,,
1.49,183,175.2,22.9,0.0085,,
1.4985,184,178.6,22.9,0.0075,,
1.507,185,181.5,22.9,0.0075,,
1.515,186,183.9,22.9,0.0075,,
1.523,187,185.3,22.9,0.008,,
1.523,427,192.6,22.9,0,,
1.5235,428,192.6,22.9,0.0005,,
1.525,429,192.8,22.9,0.0015,,
1.5275,430,192.8,22.9,0.0025,,
1.5315,431,192.9,22.9,0.0035,,
1.538,432,193.1,22.9,0.0055,,
1.5465,433,193.4,22.9,0.007,,
1.554,434,193.9,22.9,0.007,,
1.5625,435,194.7,22.9,0.0075,,
1.571,436,195.6,22.9,0.0075,,
1.5795,437,196.5,22.9,0.007,,
1.5875,438,197.3,22.9,0.0065,,
1.596,439,198,22.9,0.007,,
1.6035,440,198.6,22.9,0.007,,
1.612,441,199.5,22.9,0.0075,,
1.6205,442,200.1,22.9,0.007,,
1.629,443,200.8,22.9,0.007,,
1.6375,444,201.5,22.9,0.007,,
1.646,445,202.1,22.9,0.007,,
1.6535,446,202.8,22.9,0.007,,
1.662,447,203.3,22.9,0.0075,,
1.6705,448,204,22.9,0.0075,,
1.679,449,204.6,22.9,0.007,,
1.687,450,205.2,22.9,0.0065,,
1.6955,451,205.7,22.9,0.007,,
1.703,452,206.2,22.9,0.007,,
1.7115,453,206.7,22.9,0.0075,,
1.72,454,207.3,22.9,0.007,,
1.7285,455,207.9,22.9,0.007,,
1.737,456,208.3,22.9,0.007,,
1.7455,457,208.7,22.9,0.007,,
1.753,458,209,22.9,0.007,,
1.7615,459,209.6,22.9,0.0075,,
1.77,460,210.1,22.9,0.0075,,
1.778,461,210.6,22.9,0.0065,,
1.7865,462,211.1,22.9,0.007,,
1.795,463,211.5,22.9,0.007,,
1.8025,464,211.7,22.9,0.007,,
1.811,465,212.2,22.9,0.0075,,
1.8195,466,212.6,22.9,0.0075,,
1.828,467,213.1,22.9,0.007,,
1.8365,468,213.5,22.9,0.007,,
1.8445,469,213.9,22.9,0.0065,,
1.8525,470,214.3,22.9,0.0075,,
1.8605,471,214.8,22.9,0.0075,,
1.869,472,215.1,22.9,0.0075,,
1.8775,473,215.6,22.9,0.007,,
1.886,474,216,22.9,0.007,,
1.8945,475,216.2,22.9,0.007,,
1.902,476,216.6,22.9,0.007,,
1.9105,477,217,22.9,0.0075,,
1.919,478,217.2,22.9,0.0075,,
1.9275,479,217.6,22.9,0.007,,
1.9355,480,218,22.9,0.0065,,
1.944,481,218.5,22.9,0.007,,
1.9525,482,218.7,22.9,0.0075,,
1.96,483,218.9,22.9,0.007,,
1.9685,484,219.2,22.9,0.0075,,
1.977,485,219.5,22.9,0.0075,,
1.9855,486,219.9,22.9,0.007,,
1.994,487,220.2,22.9,0.007,,
2.002,488,220.5,22.9,0.0065,,
2.01,489,220.9,22.9,0.0075,,
2.018,490,221.1,22.9,0.0075,,
2.0265,491,221.5,22.9,0.0075,,
2.035,492,221.8,22.9,0.007,,
2.0435,493,222.1,22.9,0.007,,
2.052,494,222.4,22.9,0.007,,
2.0595,495,222.7,22.9,0.007,,
2.068,496,222.8,22.9,0.0075,,
2.0765,497,223,22.9,0.0075,,
2.085,498,223.3,22.9,0.007,,
2.093,499,223.6,22.9,0.0065,,
2.1015,500,224,22.9,0.007,,
2.109,501,224.2,22.9,0.007,,
2.1175,502,224.4,22.9,0.0075,,
2.126,503,224.7,22.9,0.0075,,
2.1345,504,225,22.9,0.007,,
2.143,505,225.3,22.9,0.007,,
2.1515,506,225.5,22.9,0.007,,
2.159,507,225.8,22.9,0.007,,
2.1675,508,226,22.9,0.0075,,
2.176,509,226.2,22.9,0.0075,,
2.184,510,226.6,22.9,0.0065,,
2.1925,511,226.7,22.9,0.007,,
2.201,512,226.9,22.9,0.007,,
2.2085,513,227.1,22.9,0.007,,
2.217,514,227.4,22.9,0.0075,,
2.2255,515,227.7,22.9,0.0075,,
2.234,516,227.9,22.9,0.007,,
2.2425,517,228.1,22.9,0.007,,
2.251,518,228.4,22.9,0.007,,
2.259,519,228.8,22.9,0.0075,,
2.267,520,229,22.9,0.0075,,
2.275,521,229.2,22.9,0.0075,,
2.2835,522,229.4,22.9,0.007,,
2.292,523,229.6,22.9,0.007,,
2.3005,524,229.8,22.9,0.007,,
2.309,525,230.1,22.9,0.007,,
2.3165,526,230.3,22.9,0.007,,
2.325,527,230.5,22.9,0.0075,,
2.3335,528,230.7,22.9,0.0075,,
2.3415,529,230.9,22.9,0.0065,,
2.35,530,231.2,22.9,0.007,,
2.3585,531,231.4,22.9,0.007,,
2.366,532,231.5,22.9,0.007,,
2.3745,533,231.7,22.9,0.0075,,
2.383,534,231.9,22.9,0.0075,,
2.3915,535,232.1,22.9,0.007,,
2.4,536,232.2,22.9,0.007,,
2.4085,537,232.4,22.9,0.007,,
2.416,538,232.5,22.9,0.007,,
2.4245,539,232.8,23,0.0075,,
2.4325,540,233,22.9,0.0075,,
2.441,541,233.2,22.9,0.007,,
2.4495,542,233.4,22.9,0.007,,
2.458,543,233.6,22.9,0.007,,
2.4655,544,233.7,23,0.007,,
2.4735,545,233.8,22.9,0.0075,,
2.48,546,233.9,22.9,0.006,,
2.4885,547,234.2,22.9,0.007,,
2.495,548,234.4,22.9,0.0055,,
2.4995,549,234.4,22.9,0.0035,,
2.5015,550,234.5,23,0.002,,
2.502,551,234.6,23,0.0005,,
2.5025,552,234.7,22.9,0.0005,,
2.504,553,234.8,23,0.001,,
2.5045,554,234.9,23,0.0005,,
2.505,555,234.8,23,0.0005,,
2.5065,556,234.9,23,0.0015,,
2.509,557,235,23,0.002,,
Scope 1/1, Sample 4/25 (21),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-70.8,22.9,NaN,,
0.001,1,-71.5,22.9,0.001,,
0.0025,2,-71.6,22.9,0.0015,,
0.005,3,-71.8,22.9,0.0025,,
0.0085,4,-72,22.9,0.003,,
0.015,5,-72,22.9,0.006,,
0.023,6,-72.2,22.9,0.0075,,
0.0315,7,-72.1,22.9,0.0075,,
0.039,8,-72.1,22.9,0.0075,,
0.0475,9,-72,22.9,0.0085,,
0.056,10,-71.9,22.9,0.0075,,
0.0645,11,-71.8,22.9,0.0075,,
0.073,12,-71.5,22.9,0.0075,,
0.0815,13,-71.2,22.9,0.0075,,
0.089,14,-70.8,22.9,0.0075,,
0.0975,15,-70.4,22.9,0.0085,,
0.1055,16,-69.9,22.9,0.0075,,
0.114,17,-69.4,22.9,0.0075,,
0.1225,18,-68.8,22.9,0.0075,,
0.131,19,-68.3,22.9,0.0075,,
0.1385,20,-67.7,22.9,0.0075,,
0.147,21,-67.1,22.9,0.0075,,
0.1555,22,-66.5,22.9,0.0075,,
0.164,23,-65.8,22.9,0.0075,,
0.1725,24,-65,22.9,0.0075,,
0.1805,25,-64.1,22.9,0.0075,,
0.189,26,-63.3,22.9,0.0085,,
0.1965,27,-62.4,22.9,0.0075,,
0.205,28,-61.6,22.9,0.0075,,
0.2135,29,-60.7,22.9,0.0075,,
0.222,30,-59.7,22.9,0.0075,,
0.2305,31,-58.8,22.9,0.0075,,
0.239,32,-57.9,22.9,0.0085,,
0.2465,33,-56.9,22.9,0.0075,,
0.255,34,-55.8,22.9,0.0075,,
0.2635,35,-54.8,22.9,0.0075,,
0.2715,36,-53.7,22.9,0.0075,,
0.28,37,-52.7,22.9,0.0075,,
0.2885,38,-51.7,22.9,0.0085,,
0.296,39,-50.7,22.9,0.0075,,
0.3045,40,-49.6,22.9,0.0075,,
0.313,41,-48.6,22.9,0.0075,,
0.3215,42,-47.7,22.9,0.0075,,
0.33,43,-46.7,22.9,0.0075,,
0.3385,44,-45.8,22.9,0.0075,,
0.346,45,-45.1,22.9,0.0075,,
0.3545,46,-44.1,22.9,0.0075,,
0.3625,47,-43.2,22.9,0.0075,,
0.371,48,-42.4,22.9,0.0075,,
0.3795,49,-41.7,22.9,0.0075,,
0.388,50,-40.9,22.9,0.0075,,
0.3955,51,-40.2,22.9,0.0075,,
0.404,52,-39.5,22.9,0.0075,,
0.4125,53,-38.8,22.9,0.0075,,
0.421,54,-38,22.9,0.0075,,
0.4295,55,-37.3,22.9,0.0075,,
0.4375,56,-36.6,22.9,0.0075,,
0.4455,57,-36,22.9,0.008,,
0.4535,58,-35.3,22.9,0.0075,,
0.462,59,-34.6,22.9,0.0075,,
0.4705,60,-34.1,22.9,0.0075,,
0.479,61,-33.3,22.9,0.0075,,
0.4875,62,-32.7,22.9,0.0075,,
0.495,63,-32.1,22.9,0.0075,,
0.5035,64,-31.5,22.9,0.0075,,
0.512,65,-30.8,22.9,0.0075,,
0.5205,66,-30.2,22.9,0.0075,,
0.5285,67,-29.6,22.9,0.0075,,
0.537,68,-29,22.9,0.0075,,
0.545,69,-28.5,22.9,0.008,,
0.553,70,-27.9,22.9,0.0075,,
0.5615,71,-27.3,22.9,0.0075,,
0.57,72,-26.9,22.9,0.0075,,
0.5785,73,-26.4,22.9,0.0075,,
0.587,74,-25.8,22.9,0.0085,,
0.5945,75,-25.2,22.9,0.0075,,
0.603,76,-24.6,22.9,0.0075,,
0.6115,77,-24.1,22.9,0.0075,,
0.62,78,-23.5,22.9,0.0075,,
0.6285,79,-22.9,22.9,0.0075,,
0.6365,80,-22.5,22.9,0.008,,
0.6445,81,-21.9,22.9,0.008,,
0.6525,82,-21.4,22.9,0.0075,,
0.661,83,-20.7,22.9,0.0075,,
0.6695,84,-20.2,22.9,0.0075,,
0.678,85,-19.6,22.9,0.0075,,
0.6865,86,-19.2,22.9,0.0085,,
0.694,87,-18.6,22.9,0.0075,,
0.7025,88,-18,22.9,0.0075,,
0.711,89,-17.5,22.9,0.0075,,
0.7195,90,-17,22.9,0.0075,,
0.7275,91,-16.4,22.9,0.0075,,
0.736,92,-16,22.9,0.0085,,
0.7435,93,-15.5,22.9,0.0075,,
0.752,94,-15,22.9,0.0075,,
0.7605,95,-14.5,22.9,0.0075,,
0.769,96,-14,22.9,0.0075,,
0.7775,97,-13.5,22.9,0.0075,,
0.786,98,-13,22.9,0.0075,,
0.7935,99,-12.3,22.9,0.0075,,
0.802,100,-11.9,22.9,0.0075,,
0.81,101,-11.4,22.9,0.0075,,
0.8185,102,-10.9,22.9,0.0075,,
0.827,103,-10.3,22.9,0.0075,,
0.8355,104,-9.7,22.9,0.0075,,
0.843,105,-9.3,22.9,0.0075,,
0.8515,106,-8.7,22.9,0.0085,,
0.86,107,-8.2,22.9,0.0075,,
0.8685,108,-7.7,22.9,0.0075,,
0.877,109,-7.3,22.9,0.0075,,
0.885,110,-6.7,22.9,0.0075,,
0.893,111,-6.2,22.9,0.008,,
0.901,112,-5.7,22.9,0.008,,
0.9095,113,-5.2,22.9,0.0075,,
0.918,114,-4.5,22.9,0.0075,,
0.9265,115,-3.8,22.9,0.0075,,
0.935,116,-3.1,22.9,0.0075,,
0.9435,117,-2.5,22.9,0.0085,,
0.951,118,-2,22.9,0.0075,,
0.9595,119,-1.4,22.9,0.0075,,
0.968,120,-0.7,22.9,0.0075,,
0.976,121,0.1,22.9,0.0075,,
0.9845,122,0.6,22.9,0.0075,,
0.992,123,0.8,22.9,0.0075,,
1.0005,124,0.9,22.9,0.0085,,
1.009,125,1.4,22.9,0.0075,,
1.0175,126,2.2,22.9,0.0075,,
1.026,127,3.2,22.9,0.0075,,
1.0345,128,4.2,22.9,0.0075,,
1.0425,129,4.5,22.9,0.008,,
1.0505,130,5.1,22.9,0.008,,
1.059,131,5.6,22.9,0.0075,,
1.067,132,6.2,22.9,0.0075,,
1.0755,133,6.7,22.9,0.0075,,
1.084,134,7.2,22.9,0.0075,,
1.0915,135,7.8,22.9,0.0075,,
1.1,136,8.6,22.9,0.0085,,
1.1085,137,9.4,22.9,0.0075,,
1.117,138,10.3,22.9,0.0075,,
1.1255,139,11.2,22.9,0.0075,,
1.134,140,12.2,22.9,0.0075,,
1.142,141,13.1,22.9,0.0075,,
1.15,142,13.9,22.9,0.008,,
1.158,143,14.9,22.9,0.0075,,
1.1665,144,15.9,22.9,0.0075,,
1.175,145,16.8,22.9,0.0075,,
1.1835,146,18,22.9,0.0075,,
1.192,147,19.1,22.9,0.0075,,
1.1995,148,20.2,22.9,0.0075,,
1.208,149,21.4,22.9,0.0075,,
1.2165,150,22.7,22.9,0.0075,,
1.225,151,24.1,22.9,0.0075,,
1.233,152,25.6,22.9,0.0075,,
1.2415,153,27.3,22.9,0.0075,,
1.249,154,28.9,22.9,0.0075,,
1.2575,155,30.9,22.9,0.0075,,
1.266,156,32.8,22.9,0.0075,,
1.2745,157,35.2,22.9,0.0075,,
1.283,158,37.8,22.9,0.0075,,
1.2915,159,40.5,22.9,0.0085,,
1.299,160,43.8,22.9,0.0075,,
1.3075,161,47.5,22.9,0.0075,,
1.316,162,51.5,22.9,0.0075,,
1.324,163,56.1,22.9,0.0075,,
1.3325,164,61.2,22.9,0.0075,,
1.341,165,66.7,22.9,0.0075,,
1.3485,166,72.2,22.9,0.0075,,
1.357,167,78.8,22.9,0.0075,,
1.3655,168,85.8,22.9,0.0075,,
1.374,169,93.1,22.9,0.0075,,
1.3825,170,100.8,22.9,0.0075,,
1.391,171,108.8,22.9,0.0075,,
1.3985,172,116,22.9,0.0075,,
1.407,173,124.3,22.9,0.0075,,
1.415,174,132.2,22.9,0.0075,,
1.4235,175,139.6,22.9,0.0075,,
1.432,176,146.4,22.9,0.0075,,
1.4405,177,153.1,22.9,0.0075,,
1.448,178,159.2,22.9,0.0075,,
1.4565,179,165,22.9,0.0075,,
1.465,180,170.1,22.9,0.0075,,
1.4735,181,174.5,22.9,0.0075,,
1.482,182,178.1,22.9,0.0075,,
1.49,183,181.3,22.9,0.0075,,
1.498,184,183.7,22.9,0.008,,
1.503,185,185,22.9,0.007,,
1.503,425,193.6,23,0,,
1.5035,426,193.7,23,0.0005,,
1.505,427,193.6,23,0.002,,
1.5075,428,193.6,23,0.0035,,
1.5115,429,193.7,23,0.005,,
1.5175,430,193.9,23,0.0075,,
1.526,431,194.2,23,0.0105,,
1.5335,432,194.9,23,0.0105,,
1.542,433,195.6,23,0.012,,
1.5505,434,196.4,23,0.012,,
1.559,435,197.3,23,0.0105,,
1.567,436,198,23,0.01,,
1.5755,437,198.7,23,0.0105,,
1.583,438,199.2,23,0.0105,,
1.5915,439,200,23,0.012,,
1.6,440,200.8,23,0.012,,
1.6085,441,201.5,23,0.0105,,
1.617,442,202,23,0.0105,,
1.6255,443,202.7,23,0.0105,,
1.633,444,203.2,23,0.0105,,
1.6415,445,204,23,0.012,,
1.65,446,204.6,23,0.012,,
1.658,447,205.2,23,0.01,,
1.6665,448,205.9,23,0.0105,,
1.675,449,206.4,23,0.0105,,
1.6835,450,207,23,0.012,,
1.691,451,207.5,23,0.0105,,
1.6995,452,208,23,0.012,,
1.708,453,208.4,23,0.012,,
1.7165,454,208.9,23,0.0105,,
1.7245,455,209.4,23,0.01,,
1.733,456,209.9,23,0.0105,,
1.7405,457,210.3,23,0.0105,,
1.749,458,210.8,23,0.012,,
1.7575,459,211.3,23,0.012,,
1.766,460,211.7,23,0.0105,,
1.7745,461,212.1,23,0.0105,,
1.783,462,212.7,23,0.0105,,
1.7905,463,213.2,23,0.0105,,
1.799,464,213.6,23,0.012,,
1.8075,465,214,23,0.012,,
1.8155,466,214.3,23,0.01,,
1.824,467,214.8,23,0.0105,,
1.8325,468,215.3,23,0.0105,,
1.84,469,215.7,23,0.0105,,
1.8485,470,215.9,23,0.012,,
1.857,471,216.1,23,0.012,,
1.8655,472,216.6,23,0.0105,,
1.874,473,217,23,0.0105,,
1.882,474,217.4,23,0.01,,
1.8905,475,217.7,23,0.012,,
1.898,476,218,23,0.0105,,
1.9065,477,218.3,23,0.012,,
1.915,478,218.7,23,0.0105,,
1.9235,479,219,23,0.0105,,
1.932,480,219.4,23,0.0105,,
1.9405,481,219.7,23,0.012,,
1.948,482,220.1,23,0.0105,,
1.9565,483,220.4,23,0.012,,
1.965,484,220.8,23,0.0105,,
1.9735,485,221,23,0.0105,,
1.9815,486,221.3,23,0.01,,
1.9895,487,221.7,23,0.0115,,
1.9975,488,221.9,23,0.0115,,
2.006,489,222.3,23,0.012,,
2.0145,490,222.7,23,0.0105,,
2.023,491,223,23,0.0105,,
2.0315,492,223.3,23,0.0105,,
2.04,493,223.6,23,0.012,,
2.0475,494,223.9,23,0.0105,,
2.056,495,224.1,23,0.012,,
2.0645,496,224.4,23,0.0105,,
2.0725,497,224.7,23,0.01,,
2.081,498,225,23,0.0105,,
2.0895,499,225.2,23,0.012,,
2.097,500,225.5,23,0.0095,,
2.1055,501,225.8,23,0.012,,
2.114,502,226,23,0.0105,,
2.1225,503,226.3,23,0.0105,,
2.131,504,226.5,23,0.0105,,
2.1395,505,226.5,23,0.012,,
2.147,506,226.7,23,0.0105,,
2.1555,507,227,23,0.012,,
2.1635,508,227.2,23,0.01,,
2.172,509,227.5,23,0.0105,,
2.1805,510,227.7,23,0.0105,,
2.189,511,228,23,0.012,,
2.1965,512,228.2,23,0.0105,,
2.205,513,228.5,23,0.012,,
2.2135,514,228.8,23,0.0105,,
2.222,515,229,23,0.0105,,
2.2305,516,229.3,23,0.0105,,
2.2385,517,229.5,23,0.0115,,
2.2465,518,229.7,23,0.0115,,
2.2545,519,229.9,23,0.0115,,
2.263,520,230.1,23,0.0105,,
2.2715,521,230.3,23,0.0105,,
2.28,522,230.5,23,0.0105,,
2.2885,523,230.9,23,0.012,,
2.296,524,231.1,23,0.0105,,
2.3045,525,231.3,23,0.012,,
2.313,526,231.6,23,0.0105,,
2.3215,527,231.8,23,0.0105,,
2.3295,528,231.9,23,0.01,,
2.338,529,232.2,23,0.012,,
2.3455,530,232.4,23,0.0105,,
2.354,531,232.6,23,0.012,,
2.3625,532,232.8,23,0.0105,,
2.371,533,233,23,0.0105,,
2.3795,534,233.2,23,0.0105,,
2.388,535,233.4,23,0.012,,
2.3955,536,233.5,23,0.0105,,
2.404,537,233.7,23,0.012,,
2.4125,538,233.7,23,0.0105,,
2.421,539,234.1,23,0.0105,,
2.4255,540,234.4,23,0.0055,,
2.427,541,234.4,23,0.002,,
2.4275,542,234.5,23,0.0005,,
2.4285,543,234.5,23,0.0015,,
2.4305,544,234.5,23,0.0025,,
2.4335,545,234.6,23,0.0035,,
2.4375,546,234.6,23,0.005,,
2.443,547,234.8,23,0.008,,
2.4455,548,234.9,23,0.0035,,
2.446,549,235,23,0.0005,,
2.447,550,235,23,0.0015,,
Scope 1/1, Sample 5/25 (22),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-73,23,NaN,,
0.001,1,-73.6,23,0.001,,
0.0025,2,-73.8,23,0.0015,,
0.005,3,-74,23,0.002,,
0.009,4,-74.1,23,0.0035,,
0.0155,5,-74.2,23,0.006,,
0.0235,6,-74.3,23,0.0075,,
0.032,7,-74.3,23,0.0075,,
0.0405,8,-74.3,23,0.0075,,
0.049,9,-74.2,23,0.0075,,
0.0565,10,-74.2,23,0.007,,
0.065,11,-73.9,23,0.0075,,
0.0735,12,-73.6,23,0.0075,,
0.082,13,-73.3,23,0.0075,,
0.09,14,-72.9,23,0.0075,,
0.0985,15,-72.4,23,0.0075,,
0.107,16,-71.8,23,0.0075,,
0.1145,17,-71.3,23,0.007,,
0.123,18,-70.7,23,0.0075,,
0.1315,19,-70.1,23,0.0075,,
0.14,20,-69.4,23,0.0075,,
0.1485,21,-68.8,23,0.0075,,
0.1565,22,-68.1,23,0.0075,,
0.1645,23,-67.4,23,0.0075,,
0.1725,24,-66.6,23,0.0075,,
0.181,25,-65.8,23,0.0075,,
0.1895,26,-64.9,23,0.0075,,
0.198,27,-64.1,23,0.0075,,
0.2065,28,-63.2,23,0.007,,
0.214,29,-62.4,23,0.007,,
0.2225,30,-61.4,23,0.0075,,
0.231,31,-60.5,23,0.0075,,
0.2395,32,-59.6,23,0.0075,,
0.2475,33,-58.6,23,0.0075,,
0.256,34,-57.6,23,0.007,,
0.2635,35,-56.6,23,0.007,,
0.272,36,-55.4,23,0.0075,,
0.2805,37,-54.4,23,0.0075,,
