Task,T3931,,,,,
0.843,105,18,23.7,0.0075,,
0.8515,106,18.4,23.7,0.0075,,
0.86,107,18.9,23.7,0.0075,,
0.8685,108,19.3,23.6,0.0085,,
0.876,109,19.7,23.7,0.0075,,
0.8845,110,20.2,23.7,0.0085,,
0.893,111,20.6,23.7,0.0075,,
0.9015,112,21.1,23.7,0.0075,,
0.91,113,21.5,23.7,0.0075,,
0.918,114,22,23.7,0.0075,,
0.926,115,22.3,23.7,0.008,,
0.934,116,22.8,23.7,0.008,,
0.9425,117,23.3,23.7,0.0075,,
0.951,118,23.8,23.7,0.0075,,
0.9595,119,24.3,23.7,0.0075,,
0.968,120,24.7,23.7,0.0075,,
0.9755,121,25.1,23.7,0.0075,,
0.984,122,25.6,23.7,0.0085,,
0.9925,123,26.2,23.7,0.0085,,
1.0005,124,26.7,23.7,0.0075,,
1.009,125,27.3,23.7,0.0075,,
1.0175,126,27.9,23.7,0.0075,,
1.025,127,28.3,23.7,0.0075,,
1.0335,128,28.8,23.7,0.0085,,
1.042,129,29.3,23.7,0.0085,,
1.0505,130,29.9,23.7,0.0075,,
1.059,131,30.5,23.7,0.0075,,
1.0675,132,31.1,23.7,0.0075,,
1.075,133,31.5,23.7,0.0075,,
1.0835,134,32.1,23.7,0.0085,,
1.0915,135,32.8,23.7,0.008,,
1.1,136,33.4,23.7,0.0075,,
1.1085,137,34.1,23.7,0.0075,,
1.117,138,34.7,23.7,0.0075,,
1.1245,139,35.3,23.7,0.0075,,
1.133,140,36,23.7,0.0085,,
1.1415,141,36.6,23.7,0.0085,,
1.15,142,37.3,23.7,0.0075,,
1.1585,143,38.1,23.7,0.0075,,
1.1665,144,38.8,23.7,0.0075,,
1.1745,145,39.5,23.7,0.008,,
1.1825,146,40.3,23.7,0.008,,
1.191,147,41.1,23.7,0.0085,,
1.1995,148,42,23.7,0.0075,,
1.208,149,42.9,23.7,0.0075,,
1.2165,150,43.7,23.7,0.0075,,
1.225,151,44.6,23.7,0.0075,,
1.2325,152,45.5,23.7,0.0075,,
1.241,153,46.4,23.7,0.0085,,
1.2495,154,47.4,23.7,0.0075,,
1.2575,155,48.6,23.7,0.0075,,
1.266,156,49.7,23.7,0.0075,,
1.2745,157,50.8,23.7,0.0075,,
1.282,158,51.9,23.7,0.0075,,
1.2905,159,53.2,23.7,0.0085,,
1.299,160,54.6,23.7,0.0075,,
1.3075,161,56.1,23.7,0.0075,,
1.316,162,57.9,23.7,0.0075,,
1.3245,163,59.6,23.7,0.0075,,
1.332,164,61.4,23.7,0.0075,,
1.3405,165,63.4,23.7,0.0085,,
1.3485,166,65.7,23.7,0.008,,
1.357,167,68.1,23.7,0.0075,,
1.3655,168,70.8,23.7,0.0075,,
1.374,169,73.8,23.7,0.0075,,
1.3815,170,76.9,23.7,0.0075,,
1.39,171,80.7,23.7,0.0085,,
1.3985,172,84.7,23.7,0.0075,,
1.407,173,89.2,23.7,0.0075,,
1.4155,174,94.2,23.7,0.0075,,
1.4235,175,99.7,23.7,0.0075,,
1.4315,176,105.3,23.7,0.008,,
1.4395,177,111.6,23.7,0.0075,,
1.448,178,117.9,23.7,0.0075,,
1.4565,179,124.3,23.7,0.0075,,
1.465,180,130.8,23.7,0.0075,,
1.4735,181,137.6,23.7,0.0075,,
1.481,182,144,23.7,0.0075,,
1.4895,183,150.6,23.7,0.0085,,
1.498,184,156.8,23.7,0.0075,,
1.5065,185,162.5,23.7,0.0075,,
1.515,186,167.7,23.7,0.0075,,
1.523,187,172,23.7,0.008,,
1.531,188,176,23.7,0.008,,
1.539,189,179.7,23.7,0.008,,
1.5475,190,182.5,23.7,0.0075,,
1.556,191,185,23.7,0.0075,,
1.559,192,185.2,23.7,0.006,,
1.559,432,192.5,23.7,0,,
1.5595,433,192.6,23.7,0.001,,
1.561,434,192.6,23.7,0.0025,,
1.5635,435,192.6,23.7,0.004,,
1.5675,436,192.6,23.7,0.0055,,
1.574,437,192.7,23.7,0.0095,,
1.5825,438,193,23.7,0.012,,
1.59,439,193.4,23.7,0.0125,,
1.5985,440,194.1,23.7,0.014,,
1.607,441,195.1,23.7,0.014,,
1.6155,442,196,23.7,0.012,,
1.6235,443,196.9,23.7,0.0115,,
1.632,444,197.8,23.7,0.012,,
1.6395,445,198.6,23.7,0.0125,,
1.648,446,199.2,23.7,0.014,,
1.6565,447,199.9,23.7,0.014,,
1.665,448,200.6,23.7,0.012,,
1.6735,449,201.4,23.7,0.012,,
1.682,450,202.2,23.7,0.012,,
1.6895,451,202.8,23.7,0.0125,,
1.698,452,203.6,23.7,0.014,,
1.7065,453,204.3,23.7,0.014,,
1.7145,454,204.9,23.7,0.0115,,
1.723,455,205.6,23.7,0.012,,
1.7315,456,206.1,23.7,0.014,,
1.739,457,206.8,23.7,0.0125,,
1.7475,458,207.4,23.7,0.014,,
1.756,459,208,23.7,0.014,,
1.7645,460,208.5,23.7,0.012,,
1.773,461,209.1,23.7,0.012,,
1.7815,462,209.6,23.7,0.012,,
1.789,463,210.1,23.7,0.0125,,
1.7975,464,210.6,23.7,0.014,,
1.8055,465,211.1,23.7,0.0135,,
1.814,466,211.6,23.7,0.012,,
1.8225,467,212.1,23.7,0.012,,
1.831,468,212.5,23.7,0.012,,
1.8385,469,213,23.7,0.0125,,
1.847,470,213.5,23.7,0.014,,
1.8555,471,214,23.7,0.014,,
1.864,472,214.4,23.7,0.012,,
1.8725,473,214.7,23.7,0.012,,
1.8805,474,215.2,23.7,0.0115,,
1.8885,475,215.6,23.7,0.0135,,
1.897,476,216,23.7,0.014,,
1.905,477,216.5,23.7,0.0135,,
1.9135,478,216.9,23.7,0.012,,
1.922,479,217.4,23.7,0.012,,
1.9305,480,217.6,23.7,0.012,,
1.938,481,217.9,23.7,0.0125,,
1.9465,482,218.3,23.7,0.014,,
1.955,483,218.7,23.7,0.014,,
1.9635,484,219.1,23.7,0.012,,
1.9715,485,219.4,23.7,0.0115,,
1.98,486,219.8,23.7,0.012,,
1.9875,487,220.1,23.7,0.0125,,
1.996,488,220.5,23.7,0.012,,
2.0045,489,220.9,23.7,0.014,,
2.013,490,221.2,23.7,0.012,,
2.0215,491,221.5,23.7,0.012,,
2.03,492,221.9,23.7,0.012,,
2.0375,493,222.1,23.7,0.0125,,
2.046,494,222.5,23.7,0.014,,
2.0545,495,222.7,23.7,0.014,,
2.0625,496,223.1,23.7,0.0115,,
2.071,497,223.5,23.7,0.012,,
2.0795,498,223.7,23.7,0.012,,
2.087,499,224.1,23.7,0.0125,,
2.0955,500,224.3,23.7,0.014,,
2.104,501,224.6,23.7,0.014,,
2.1125,502,225,23.7,0.012,,
2.121,503,225.3,23.7,0.012,,
2.1295,504,225.5,23.7,0.012,,
2.137,505,225.8,23.7,0.0125,,
2.1455,506,226.2,23.7,0.014,,
2.154,507,226.3,23.7,0.014,,
2.162,508,226.7,23.7,0.0115,,
2.1705,509,226.9,23.7,0.012,,
2.179,510,227.1,23.7,0.012,,
2.1865,511,227.5,23.7,0.0125,,
2.195,512,227.7,23.7,0.014,,
2.2035,513,228,23.7,0.014,,
2.212,514,228.2,23.7,0.012,,
2.2205,515,228.4,23.7,0.012,,
2.229,516,228.6,23.7,0.012,,
2.2365,517,228.9,23.7,0.0125,,
2.245,518,229.2,23.7,0.014,,
2.253,519,229.4,23.7,0.0135,,
2.2615,520,229.7,23.7,0.012,,
2.27,521,229.9,23.7,0.012,,
2.2785,522,230.2,23.7,0.012,,
2.286,523,230.4,23.7,0.0125,,
2.2945,524,230.6,23.7,0.014,,
2.303,525,230.8,23.7,0.014,,
2.3115,526,231,23.7,0.012,,
2.32,527,231.2,23.7,0.012,,
2.328,528,231.6,23.7,0.0115,,
2.3365,529,231.7,23.7,0.014,,
2.344,530,232,23.7,0.0125,,
2.3525,531,232.2,23.7,0.014,,
2.361,532,232.4,23.7,0.012,,
2.3695,533,232.6,23.7,0.012,,
2.378,534,232.9,23.8,0.012,,
2.3865,535,233.1,23.8,0.012,,
2.394,536,233.3,23.8,0.0125,,
2.4025,537,233.5,23.8,0.014,,
2.4105,538,233.7,23.7,0.0115,,
2.419,539,233.9,23.7,0.012,,
2.4275,540,234.1,23.8,0.012,,
2.4355,541,234.3,23.7,0.0115,,
2.441,542,234.5,23.8,0.009,,
2.4425,543,234.7,23.8,0.0025,,
2.443,544,234.7,23.8,0.001,,
2.444,545,234.8,23.7,0.0015,,
2.4455,546,234.8,23.8,0.002,,
2.4475,547,234.8,23.8,0.003,,
2.45,548,234.8,23.8,0.004,,
2.454,549,234.9,23.8,0.0065,,
2.4585,550,235,23.8,0.0075,,
2.461,550,235,23.8,0.025,,
Scope 1/1, Sample 10/19 (TNK-10),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-38.6,23.7,NaN,,
0.0005,1,-40.5,23.7,0.0005,,
0.0025,2,-41,23.7,0.002,,
0.005,3,-41.3,23.7,0.0025,,
0.009,4,-41.7,23.7,0.0035,,
0.015,5,-42.1,23.7,0.0055,,
0.0235,6,-42.5,23.7,0.0075,,
0.031,7,-42.7,23.7,0.0075,,
0.0395,8,-42.9,23.7,0.0085,,
0.048,9,-43,23.7,0.0075,,
0.0565,10,-43.1,23.7,0.0075,,
0.065,11,-43.1,23.7,0.0075,,
0.0735,12,-43,23.7,0.0075,,
0.081,13,-42.9,23.7,0.0075,,
0.0895,14,-42.6,23.7,0.0085,,
0.098,15,-42.4,23.7,0.0075,,
0.1065,16,-42.1,23.7,0.0075,,
0.1145,17,-41.7,23.7,0.0075,,
0.123,18,-41.2,23.7,0.0075,,
0.1305,19,-40.8,23.7,0.0075,,
0.139,20,-40.3,23.7,0.0085,,
0.1475,21,-39.7,23.7,0.0075,,
0.156,22,-39.1,23.7,0.0075,,
0.1645,23,-38.4,23.7,0.0075,,
0.173,24,-37.8,23.7,0.0075,,
0.1805,25,-37.1,23.7,0.0075,,
0.189,26,-36.5,23.7,0.0085,,
0.1975,27,-35.8,23.7,0.0075,,
0.2055,28,-35.1,23.7,0.0075,,
0.214,29,-34.4,23.7,0.0075,,
0.2225,30,-33.8,23.7,0.0075,,
0.23,31,-33.1,23.7,0.0075,,
0.2385,32,-32.5,23.7,0.0085,,
0.247,33,-31.9,23.7,0.0085,,
0.2555,34,-31.3,23.7,0.0075,,
0.264,35,-30.8,23.7,0.0075,,
0.2725,36,-30.2,23.7,0.0075,,
0.28,37,-29.6,23.7,0.0075,,
0.2885,38,-29,23.7,0.0085,,
0.2965,39,-28.4,23.7,0.008,,
0.305,40,-27.9,23.7,0.0075,,
0.3135,41,-27.3,23.7,0.0075,,
0.322,42,-26.7,23.7,0.0075,,
0.3305,43,-26.2,23.7,0.0085,,
0.338,44,-25.7,23.7,0.0075,,
0.3465,45,-25.1,23.7,0.0085,,
0.355,46,-24.6,23.7,0.0075,,
0.3635,47,-24,23.7,0.0075,,
0.3715,48,-23.5,23.7,0.0075,,
0.38,49,-23,23.7,0.0085,,
0.3875,50,-22.5,23.7,0.0075,,
0.396,51,-21.9,23.7,0.0085,,
0.4045,52,-21.4,23.7,0.0075,,
0.413,53,-20.9,23.7,0.0075,,
0.4215,54,-20.4,23.7,0.0075,,
0.43,55,-19.9,23.7,0.0085,,
0.4375,56,-19.4,23.7,0.0075,,
0.446,57,-18.8,23.7,0.0085,,
0.454,58,-18.3,23.7,0.0075,,
0.4625,59,-17.8,23.7,0.0075,,
0.471,60,-17.3,23.7,0.0075,,
0.4795,61,-16.8,23.7,0.0075,,
0.487,62,-16.4,23.7,0.0075,,
0.4955,63,-15.9,23.7,0.0085,,
0.504,64,-15.4,23.7,0.0075,,
0.5125,65,-14.8,23.7,0.0075,,
0.521,66,-14.4,23.7,0.0075,,
0.5295,67,-13.9,23.7,0.0085,,
0.537,68,-13.4,23.7,0.0075,,
0.5455,69,-12.9,23.7,0.0085,,
0.5535,70,-12.4,23.7,0.0075,,
0.562,71,-11.9,23.7,0.0075,,
0.5705,72,-11.4,23.7,0.0075,,
0.579,73,-11,23.7,0.0085,,
0.5865,74,-10.5,23.7,0.0075,,
0.595,75,-10.1,23.7,0.0085,,
0.6035,76,-9.6,23.7,0.0075,,
0.612,77,-9.1,23.7,0.0075,,
0.6205,78,-8.6,23.7,0.0075,,
0.6285,79,-8.2,23.7,0.008,,
0.6365,80,-7.6,23.7,0.008,,
0.645,81,-7.2,23.7,0.0085,,
0.653,82,-6.8,23.7,0.0075,,
0.6615,83,-6.3,23.7,0.0075,,
0.67,84,-5.8,23.7,0.0075,,
0.6785,85,-5.4,23.7,0.0085,,
0.686,86,-4.8,23.7,0.0075,,
0.6945,87,-4.3,23.7,0.0085,,
0.703,88,-3.7,23.7,0.0075,,
0.7115,89,-3.2,23.7,0.0075,,
0.72,90,-2.6,23.7,0.0075,,
0.728,91,-2.2,23.7,0.008,,
0.736,92,-1.6,23.7,0.008,,
0.744,93,-1,23.7,0.008,,
0.7525,94,-0.5,23.7,0.0075,,
0.761,95,0,23.7,0.0075,,
0.7695,96,0.2,23.7,0.0075,,
0.778,97,0.2,23.7,0.0075,,
0.7855,98,0.7,23.7,0.0075,,
0.794,99,1.1,23.7,0.0085,,
0.8025,100,1.6,23.7,0.0075,,
0.8105,101,2.1,23.7,0.0075,,
0.819,102,3,23.7,0.0075,,
0.8275,103,3.8,23.7,0.0075,,
0.835,104,3.7,23.7,0.0075,,
0.8435,105,4.3,23.7,0.0085,,
0.852,106,4.9,23.7,0.0075,,
0.8605,107,5.2,23.7,0.0075,,
0.869,108,5.7,23.7,0.0075,,
0.8775,109,6.1,23.7,0.0075,,
0.885,110,6.4,23.7,0.0075,,
0.8935,111,6.9,23.7,0.0085,,
0.9015,112,7.4,23.7,0.0075,,
0.91,113,7.9,23.7,0.0075,,
0.9185,114,8.5,23.7,0.0075,,
0.927,115,9,23.7,0.0075,,
0.9345,116,9.6,23.7,0.0075,,
0.943,117,10.3,23.7,0.0085,,
0.9515,118,10.8,23.7,0.0075,,
0.96,119,11.4,23.7,0.0075,,
0.9685,120,12,23.7,0.0075,,
0.9765,121,12.6,23.7,0.0075,,
0.9845,122,13.3,23.7,0.008,,
0.993,123,13.9,23.7,0.0085,,
1.001,124,14.5,23.7,0.0075,,
1.0095,125,15.1,23.7,0.0075,,
1.018,126,15.7,23.7,0.0075,,
1.0265,127,16.3,23.7,0.0075,,
1.034,128,16.8,23.7,0.0075,,
1.0425,129,17.4,23.7,0.0085,,
1.051,130,18,23.7,0.0075,,
1.0595,131,18.7,23.7,0.0075,,
1.068,132,19.3,23.7,0.0075,,
1.076,133,20,23.7,0.0075,,
1.084,134,20.6,23.7,0.008,,
1.092,135,21.3,23.7,0.008,,
1.1005,136,21.9,23.7,0.0085,,
1.109,137,22.7,23.7,0.0075,,
1.1175,138,23.3,23.7,0.0075,,
1.126,139,24.1,23.7,0.0075,,
1.1335,140,24.8,23.7,0.0075,,
1.142,141,25.5,23.7,0.0085,,
1.1505,142,26.4,23.7,0.0085,,
1.1585,143,27.2,23.7,0.0075,,
1.167,144,28,23.7,0.0075,,
1.1755,145,28.9,23.7,0.0075,,
1.184,146,29.7,23.7,0.0075,,
1.1915,147,30.5,23.7,0.0075,,
1.2,148,31.3,23.7,0.0085,,
1.2085,149,32.3,23.7,0.0075,,
1.217,150,33.2,23.7,0.0075,,
1.225,151,34.3,23.7,0.0075,,
1.2335,152,35.3,23.7,0.0075,,
1.241,153,36.3,23.7,0.0075,,
1.2495,154,37.4,23.7,0.0085,,
1.258,155,38.6,23.7,0.0085,,
1.2665,156,39.9,23.7,0.0075,,
1.275,157,41.3,23.7,0.0075,,
1.2835,158,42.7,23.7,0.0075,,
1.291,159,44,23.7,0.0075,,
1.2995,160,45.7,23.7,0.0085,,
1.308,161,47.4,23.7,0.0085,,
1.316,162,49.3,23.7,0.0075,,
1.3245,163,51.5,23.7,0.0075,,
1.333,164,53.8,23.7,0.0075,,
1.3415,165,56.3,23.7,0.0075,,
1.349,166,58.8,23.7,0.0075,,
1.3575,167,61.8,23.7,0.0085,,
1.366,168,65.1,23.7,0.0075,,
1.3745,169,68.8,23.7,0.0075,,
1.3825,170,73.1,23.7,0.0075,,
1.391,171,77.9,23.7,0.0075,,
1.3985,172,82.6,23.7,0.0075,,
1.407,173,88.1,23.7,0.0085,,
1.4155,174,93.8,23.7,0.0075,,
1.424,175,100.1,23.7,0.0075,,
1.4325,176,107.1,23.7,0.0075,,
1.441,177,114.2,23.7,0.0075,,
1.4485,178,120.9,23.7,0.0075,,
1.457,179,128.3,23.7,0.0085,,
1.4655,180,135.3,23.7,0.0075,,
1.4735,181,142.1,23.7,0.0075,,
1.482,182,149.4,23.7,0.0075,,
1.4905,183,156.1,23.7,0.0075,,
1.498,184,161.5,23.7,0.0075,,
1.5065,185,166.9,23.7,0.0085,,
1.515,186,172,23.7,0.0075,,
1.5235,187,176.4,23.7,0.0075,,
1.532,188,180.3,23.7,0.0075,,
1.5405,189,183.4,23.7,0.0075,,
1.5475,190,185.1,23.7,0.007,,
1.5475,430,192.7,23.8,0,,
1.548,431,192.7,23.8,0.0005,,
1.5495,432,192.7,23.8,0.0015,,
1.552,433,192.7,23.8,0.0025,,
1.556,434,192.8,23.8,0.0035,,
1.5625,435,192.9,23.8,0.0055,,
1.571,436,193.3,23.8,0.007,,
1.5785,437,193.9,23.8,0.007,,
1.587,438,194.6,23.8,0.0075,,
1.5955,439,195.6,23.8,0.007,,
1.604,440,196.4,23.8,0.007,,
1.612,441,197.3,23.8,0.0065,,
1.6205,442,198.1,23.8,0.007,,
1.628,443,198.9,23.8,0.007,,
1.6365,444,199.7,23.8,0.0075,,
1.645,445,200.4,23.8,0.007,,
1.6535,446,201.2,23.8,0.007,,
1.662,447,202,23.8,0.007,,
1.6705,448,202.7,23.8,0.007,,
1.678,449,203.4,23.8,0.007,,
1.6865,450,204.1,23.8,0.0075,,
1.695,451,204.8,23.8,0.0075,,
1.703,452,205.4,23.8,0.0065,,
1.7115,453,206,23.8,0.007,,
1.72,454,206.6,23.8,0.007,,
1.7275,455,207.2,23.8,0.007,,
1.736,456,207.8,23.8,0.0075,,
1.7445,457,208.3,23.8,0.0075,,
1.753,458,208.8,23.8,0.007,,
1.7615,459,209.4,23.8,0.007,,
1.77,460,209.9,23.8,0.007,,
1.7775,461,210.4,23.8,0.007,,
1.786,462,210.9,23.8,0.0075,,
1.794,463,211.5,23.8,0.0075,,
1.8025,464,212,23.8,0.007,,
1.811,465,212.5,23.8,0.007,,
1.8195,466,212.9,23.8,0.007,,
1.827,467,213.4,23.8,0.007,,
1.8355,468,213.8,23.8,0.0075,,
1.844,469,214.3,23.8,0.0075,,
1.8525,470,214.8,23.8,0.007,,
1.861,471,215.2,23.8,0.007,,
1.869,472,215.6,23.8,0.0065,,
1.877,473,216,23.8,0.0075,,
1.885,474,216.5,23.8,0.0075,,
1.8935,475,216.8,23.8,0.0075,,
1.902,476,217.2,23.8,0.007,,
1.9105,477,217.6,23.8,0.007,,
1.919,478,218,23.8,0.007,,
1.9265,479,218.4,23.8,0.007,,
1.935,480,218.7,23.8,0.0075,,
1.9435,481,219,23.8,0.0075,,
1.952,482,219.4,23.8,0.007,,
1.96,483,219.8,23.8,0.0065,,
1.9685,484,220.1,23.8,0.007,,
1.976,485,220.5,23.8,0.007,,
1.9845,486,220.9,23.8,0.0075,,
1.993,487,221.2,23.8,0.0075,,
2.0015,488,221.5,23.8,0.007,,
2.01,489,221.9,23.8,0.007,,
2.0185,490,222.2,23.8,0.007,,
2.0265,491,222.5,23.8,0.0075,,
2.0345,492,222.9,23.8,0.0075,,
2.043,493,223.2,23.8,0.0075,,
2.051,494,223.5,23.8,0.0065,,
2.0595,495,223.8,23.8,0.007,,
2.068,496,224.1,23.8,0.007,,
2.0755,497,224.4,23.8,0.007,,
2.084,498,224.7,23.8,0.0075,,
2.0925,499,224.9,23.8,0.0075,,
2.101,500,225.3,23.8,0.007,,
2.1095,501,225.6,23.8,0.007,,
2.118,502,225.8,23.8,0.007,,
2.1255,503,226.2,23.8,0.007,,
2.134,504,226.4,23.8,0.0075,,
2.1425,505,226.6,23.8,0.0075,,
2.1505,506,226.9,23.8,0.0065,,
2.159,507,227.2,23.8,0.007,,
2.1675,508,227.5,23.8,0.007,,
2.175,509,227.8,23.8,0.007,,
2.1835,510,228,23.8,0.0075,,
2.192,511,228.3,23.8,0.0075,,
2.2005,512,228.5,23.8,0.007,,
2.209,513,228.7,23.8,0.007,,
2.2175,514,229,23.8,0.007,,
2.225,515,229.2,23.8,0.007,,
2.2335,516,229.6,23.8,0.0075,,
2.2415,517,229.8,23.8,0.0075,,
2.25,518,230,23.8,0.007,,
2.2585,519,230.3,23.8,0.007,,
2.267,520,230.5,23.8,0.007,,
2.2755,521,230.7,23.8,0.0075,,
2.283,522,230.9,23.8,0.007,,
2.2915,523,231.2,23.8,0.0075,,
2.3,524,231.5,23.8,0.007,,
2.308,525,231.6,23.8,0.0065,,
2.3165,526,231.9,23.8,0.007,,
2.325,527,232,23.8,0.007,,
2.3325,528,232.2,23.8,0.007,,
2.341,529,232.4,23.8,0.007,,
2.3495,530,232.6,23.8,0.007,,
2.358,531,232.8,23.8,0.007,,
2.3665,532,233.1,23.8,0.007,,
2.375,533,233.2,23.8,0.007,,
2.3825,534,233.6,23.8,0.007,,
2.3905,535,233.8,23.8,0.0075,,
2.399,536,234,23.8,0.0075,,
2.4075,537,234.2,23.8,0.007,,
2.415,538,234.3,23.8,0.006,,
2.42,539,234.5,23.8,0.004,,
2.421,540,234.7,23.8,0.001,,
2.4215,541,234.8,23.8,0.0005,,
2.4225,542,234.8,23.8,0.001,,
2.424,543,234.8,23.8,0.001,,
2.426,544,234.9,23.8,0.0015,,
2.4285,545,234.9,23.8,0.002,,
2.433,546,235,23.8,0.0035,,
2.435,546,235,23.8,0.004,,
Scope 1/1, Sample 11/19 (TNK-11),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-43.2,23.7,NaN,,
0.001,1,-44.8,23.7,0.001,,
0.0025,2,-45.3,23.7,0.0015,,
0.005,3,-45.6,23.7,0.002,,
0.0085,4,-46,23.7,0.003,,
0.015,5,-46.3,23.7,0.006,,
0.023,6,-46.6,23.7,0.0075,,
0.0315,7,-46.9,23.7,0.0075,,
0.04,8,-47,23.7,0.0075,,
0.0485,9,-47.1,23.7,0.0075,,
0.056,10,-47.2,23.7,0.007,,
0.0645,11,-47.1,23.7,0.0075,,
0.073,12,-46.9,23.7,0.0075,,
0.0815,13,-46.6,23.7,0.0075,,
0.0895,14,-46.3,23.7,0.0075,,
0.098,15,-45.9,23.7,0.0075,,
0.1055,16,-45.5,23.7,0.007,,
0.114,17,-45.1,23.7,0.0075,,
0.1225,18,-44.6,23.7,0.0075,,
0.131,19,-44.1,23.7,0.0075,,
0.1395,20,-43.5,23.7,0.0075,,
0.148,21,-42.8,23.7,0.0075,,
0.1555,22,-42.1,23.7,0.007,,
0.164,23,-41.4,23.7,0.0075,,
0.1725,24,-40.6,23.7,0.0075,,
0.181,25,-39.8,23.7,0.0075,,
0.189,26,-39,23.7,0.0075,,
0.1975,27,-38.3,23.7,0.0075,,
0.205,28,-37.5,23.7,0.007,,
0.2135,29,-36.7,23.7,0.0075,,
0.222,30,-36,23.7,0.0075,,
0.2305,31,-35.3,23.7,0.0075,,
0.239,32,-34.6,23.7,0.0075,,
0.2475,33,-34,23.7,0.0075,,
0.255,34,-33.3,23.7,0.007,,
0.2635,35,-32.5,23.7,0.0075,,
0.272,36,-31.9,23.7,0.0075,,
0.28,37,-31.2,23.7,0.0075,,
0.2885,38,-30.5,23.7,0.0075,,
0.297,39,-30,23.7,0.0075,,
0.3045,40,-29.3,23.7,0.007,,
0.313,41,-28.6,23.7,0.0075,,
0.3215,42,-28,23.7,0.0075,,
0.33,43,-27.4,23.7,0.0075,,
0.3385,44,-26.8,23.7,0.0075,,
0.347,45,-26.3,23.7,0.0075,,
0.3545,46,-25.6,23.7,0.007,,
0.363,47,-25.1,23.7,0.0075,,
0.371,48,-24.6,23.7,0.0075,,
0.3795,49,-24.1,23.7,0.0075,,
0.388,50,-23.5,23.7,0.0075,,
0.3965,51,-22.9,23.7,0.0075,,
0.404,52,-22.4,23.7,0.007,,
0.4125,53,-21.8,23.7,0.0075,,
0.421,54,-21.2,23.7,0.0075,,
0.4295,55,-20.7,23.7,0.0075,,
0.4375,56,-20.2,23.7,0.0075,,
0.446,57,-19.7,23.7,0.0075,,
0.4535,58,-19.2,23.7,0.007,,
0.462,59,-18.6,23.7,0.0075,,
0.4705,60,-18.1,23.7,0.0075,,
0.479,61,-17.6,23.7,0.0075,,
0.4875,62,-17.1,23.7,0.0075,,
0.496,63,-16.6,23.7,0.0075,,
0.5035,64,-16.1,23.7,0.007,,
0.512,65,-15.6,23.7,0.0075,,
0.5205,66,-15,23.7,0.0075,,
0.5285,67,-14.6,23.7,0.0075,,
0.537,68,-14,23.7,0.0075,,
0.5455,69,-13.5,23.7,0.0075,,
0.554,70,-13.1,23.7,0.0075,,
0.5615,71,-12.6,23.7,0.007,,
0.57,72,-12.1,23.7,0.0075,,
0.5785,73,-11.6,23.7,0.0075,,
0.587,74,-11.1,23.7,0.0075,,
0.5955,75,-10.6,23.7,0.0075,,
0.6035,76,-10.1,23.7,0.0075,,
0.6115,77,-9.7,23.7,0.0075,,
0.6195,78,-9.1,23.7,0.0075,,
0.628,79,-8.7,23.7,0.0075,,
0.6365,80,-8.1,23.7,0.0075,,
0.645,81,-7.6,23.7,0.0075,,
0.6525,82,-7.2,23.7,0.007,,
0.661,83,-6.8,23.7,0.0075,,
0.6695,84,-6.4,23.7,0.0075,,
0.678,85,-5.9,23.7,0.0075,,
0.6865,86,-5.4,23.7,0.0075,,
0.695,87,-4.8,23.7,0.0075,,
0.7025,88,-4.3,23.7,0.007,,
0.711,89,-3.7,23.7,0.0075,,
0.719,90,-3.1,23.7,0.0075,,
0.7275,91,-2.6,23.7,0.0075,,
0.736,92,-2.1,23.7,0.0075,,
0.7445,93,-1.4,23.7,0.0075,,
0.752,94,-1,23.7,0.007,,
0.7605,95,-0.4,23.7,0.0075,,
0.769,96,0.1,23.7,0.0075,,
0.7775,97,0.2,23.7,0.0075,,
0.786,98,0.4,23.7,0.0075,,
0.794,99,0.9,23.7,0.0075,,
0.802,100,1.2,23.7,0.0075,,
0.81,101,1.8,23.7,0.0075,,
0.8185,102,2.3,23.7,0.0075,,
0.827,103,3.2,23.7,0.0075,,
0.8355,104,3.9,23.7,0.0075,,
0.844,105,3.9,23.7,0.0075,,
0.8525,106,4.4,23.7,0.0075,,
0.86,107,4.9,23.7,0.007,,
0.8685,108,5.4,23.7,0.0075,,
0.877,109,5.8,23.7,0.0075,,
0.885,110,6.3,23.7,0.0075,,
0.8935,111,6.7,23.7,0.0075,,
0.902,112,7.1,23.7,0.007,,
0.9095,113,7.5,23.7,0.007,,
0.918,114,8.1,23.7,0.0075,,
0.9265,115,8.7,23.7,0.0075,,
0.935,116,9.4,23.7,0.0075,,
0.9435,117,9.9,23.7,0.0075,,
0.9515,118,10.5,23.7,0.0075,,
0.9595,119,11.3,23.7,0.0075,,
0.9675,120,11.9,23.7,0.0075,,
0.976,121,12.5,23.7,0.0075,,
0.9845,122,13.1,23.7,0.0075,,
0.993,123,13.7,23.7,0.0075,,
1.0015,124,14.3,23.7,0.0075,,
1.009,125,14.8,23.7,0.007,,
1.0175,126,15.5,23.7,0.0075,,
1.026,127,16.1,23.7,0.0075,,
1.034,128,16.7,23.7,0.0075,,
1.0425,129,17.4,23.7,0.0075,,
1.051,130,18,23.7,0.0075,,
1.0595,131,18.5,23.7,0.0075,,
1.067,132,19.1,23.7,0.007,,
