Task,T2045,,,,,
0.0025,2,-57.2,21.2,0.0015,,
0.005,3,-57.1,21.2,0.0025,,
0.009,4,-57.2,21.2,0.0035,,
0.015,5,-57,21.2,0.0055,,
0.0235,6,-56.4,21.2,0.0075,,
0.032,7,-55.9,21.2,0.0075,,
0.0405,8,-55,21.2,0.0075,,
0.048,9,-54.1,21.2,0.007,,
0.0565,10,-52.8,21.2,0.0075,,
0.065,11,-51.5,21.2,0.0075,,
0.0735,12,-50.2,21.2,0.0075,,
0.0815,13,-48.6,21.2,0.0075,,
0.09,14,-47,21.2,0.0075,,
0.0975,15,-45.5,21.2,0.007,,
0.106,16,-43.7,21.2,0.0075,,
0.1145,17,-41.9,21.2,0.0075,,
0.123,18,-39.8,21.2,0.0075,,
0.1315,19,-37.5,21.2,0.0075,,
0.14,20,-35.5,21.2,0.0075,,
0.1475,21,-33.3,21.2,0.007,,
0.156,22,-30.9,21.2,0.0075,,
0.164,23,-28.1,21.2,0.0075,,
0.1725,24,-25.3,21.2,0.0075,,
0.181,25,-22.5,21.2,0.0075,,
0.1895,26,-19.8,21.2,0.0075,,
0.197,27,-17.4,21.2,0.007,,
0.2055,28,-14.5,21.2,0.0075,,
0.214,29,-12.1,21.2,0.0075,,
0.222,30,-10.1,21.2,0.0075,,
0.2305,31,-7.8,21.2,0.0075,,
0.239,32,-5.7,21.2,0.0075,,
0.2465,33,-4.2,21.2,0.007,,
0.255,34,-2.5,21.2,0.0075,,
0.2635,35,-1.2,21.2,0.0075,,
0.272,36,0.4,21.2,0.0075,,
0.2805,37,1.8,21.2,0.0075,,
0.2885,38,3.1,21.2,0.0075,,
0.296,39,4.3,21.2,0.007,,
0.3045,40,5.5,21.2,0.0075,,
0.313,41,6.8,21.2,0.0075,,
0.3215,42,8,21.2,0.0075,,
0.33,43,8.9,21.2,0.0075,,
0.3385,44,10.1,21.2,0.0075,,
0.346,45,11,21.2,0.007,,
0.3545,46,12.3,21.2,0.0075,,
0.3625,47,13.3,21.2,0.0075,,
0.371,48,14.3,21.2,0.0075,,
0.3795,49,15.3,21.2,0.0075,,
0.388,50,16.4,21.2,0.0075,,
0.3955,51,17.3,21.2,0.007,,
0.404,52,18.2,21.2,0.0075,,
0.4125,53,19.1,21.2,0.0075,,
0.4205,54,20.1,21.2,0.0075,,
0.429,55,21,21.2,0.0075,,
0.4375,56,21.9,21.2,0.0075,,
0.445,57,22.7,21.2,0.007,,
0.4535,58,23.5,21.3,0.0075,,
0.462,59,24.5,21.2,0.0075,,
0.4705,60,25.4,21.2,0.0075,,
0.479,61,26.2,21.2,0.0075,,
0.487,62,27.1,21.2,0.0075,,
0.495,63,27.8,21.2,0.0075,,
0.503,64,28.8,21.2,0.0075,,
0.5115,65,29.7,21.2,0.0075,,
0.52,66,30.4,21.2,0.0075,,
0.5285,67,31.3,21.3,0.0075,,
0.537,68,32.2,21.2,0.0075,,
0.5445,69,33,21.2,0.007,,
0.553,70,33.9,21.2,0.0075,,
0.5615,71,34.6,21.2,0.0075,,
0.5695,72,35.7,21.2,0.0075,,
0.578,73,36.6,21.2,0.0075,,
0.5865,74,37.4,21.2,0.0085,,
0.594,75,38.1,21.3,0.007,,
0.6025,76,38.8,21.3,0.0075,,
0.611,77,39.8,21.3,0.0075,,
0.6195,78,40.5,21.3,0.0075,,
0.628,79,41.4,21.3,0.0075,,
0.636,80,42.2,21.3,0.008,,
0.6435,81,43.1,21.3,0.007,,
0.652,82,44.1,21.3,0.0075,,
0.6605,83,44.9,21.3,0.0075,,
0.669,84,45.8,21.2,0.0075,,
0.6775,85,46.8,21.3,0.0075,,
0.686,86,47.6,21.3,0.0075,,
0.6935,87,48.5,21.3,0.007,,
0.7015,88,49.2,21.3,0.0075,,
0.71,89,49.9,21.3,0.0075,,
0.7185,90,50.9,21.3,0.0075,,
0.727,91,51.8,21.3,0.0075,,
0.7355,92,52.6,21.3,0.0075,,
0.743,93,53.4,21.3,0.007,,
0.7515,94,54.3,21.3,0.0075,,
0.76,95,55.4,21.3,0.0075,,
0.768,96,56.1,21.3,0.0075,,
0.7765,97,56.8,21.3,0.0075,,
0.785,98,57.8,21.3,0.0075,,
0.7925,99,58.6,21.3,0.0075,,
0.801,100,59.6,21.3,0.0075,,
0.8095,101,60.5,21.3,0.0075,,
0.818,102,61.3,21.3,0.0075,,
0.826,103,62.3,21.3,0.0075,,
0.8345,104,63.3,21.3,0.0075,,
0.843,105,64,21.3,0.0085,,
0.8505,106,64.9,21.3,0.007,,
0.859,107,65.7,21.3,0.0075,,
0.8675,108,66.7,21.3,0.0075,,
0.876,109,67.7,21.3,0.0075,,
0.884,110,68.7,21.3,0.0075,,
0.8925,111,69.5,21.3,0.0075,,
0.9,112,70.4,21.3,0.007,,
0.9085,113,71.3,21.3,0.0075,,
0.917,114,72.3,21.3,0.0075,,
0.9255,115,73.1,21.3,0.0075,,
0.934,116,74.1,21.3,0.0075,,
0.9425,117,74.9,21.3,0.0085,,
0.95,118,76,21.3,0.007,,
0.958,119,77,21.3,0.0075,,
0.9665,120,77.9,21.3,0.0075,,
0.975,121,78.9,21.3,0.0075,,
0.9835,122,80,21.3,0.0075,,
0.992,123,81,21.3,0.0085,,
0.9995,124,81.9,21.3,0.007,,
1.008,125,82.8,21.3,0.0075,,
1.0165,126,83.9,21.3,0.0075,,
1.0245,127,85,21.3,0.0075,,
1.033,128,85.9,21.3,0.0075,,
1.0415,129,87.1,21.3,0.0075,,
1.049,130,88,21.3,0.007,,
1.0575,131,89.2,21.3,0.0075,,
1.066,132,90.6,21.3,0.0075,,
1.0745,133,91.7,21.3,0.0075,,
1.0825,134,92.8,21.3,0.0075,,
1.091,135,94.2,21.3,0.0075,,
1.0985,136,95.4,21.3,0.007,,
1.107,137,96.8,21.3,0.0075,,
1.1155,138,98,21.3,0.0075,,
1.124,139,99.5,21.3,0.0075,,
1.1325,140,101,21.3,0.0075,,
1.141,141,102.2,21.3,0.0075,,
1.1485,142,103.5,21.3,0.007,,
1.157,143,105,21.3,0.0075,,
1.165,144,106.5,21.3,0.0075,,
1.1735,145,108.5,21.3,0.0075,,
1.182,146,110.1,21.3,0.0075,,
1.1905,147,112,21.3,0.0075,,
1.198,148,113.7,21.3,0.007,,
1.2065,149,115.7,21.3,0.0075,,
1.215,150,118,21.3,0.0075,,
1.223,151,119.9,21.3,0.0075,,
1.2315,152,122.3,21.3,0.0075,,
1.24,153,124.7,21.3,0.0075,,
1.2475,154,127.2,21.3,0.007,,
1.256,155,130,21.3,0.0075,,
1.2645,156,132.8,21.3,0.0075,,
1.273,157,135.8,21.3,0.0075,,
1.2815,158,139.3,21.3,0.0075,,
1.2895,159,142.8,21.3,0.0075,,
1.297,160,146.2,21.3,0.007,,
1.3055,161,149.5,21.3,0.0075,,
1.314,162,153.6,21.3,0.0075,,
1.3225,163,157.5,21.3,0.0075,,
1.331,164,161,21.3,0.0075,,
1.3395,165,164.7,21.3,0.0075,,
1.347,166,167.7,21.3,0.007,,
1.3555,167,170.8,21.3,0.0075,,
1.3635,168,173.7,21.3,0.0075,,
1.372,169,176.3,21.3,0.0075,,
1.3805,170,178.9,21.3,0.0075,,
1.389,171,181.4,21.3,0.0075,,
1.3965,172,183.4,21.3,0.0075,,
1.406,173,185,21.3,0.008,,
1.406,413,188.9,21.3,0,,
1.4065,414,189.1,21.3,0.0005,,
1.408,415,189.1,21.3,0.001,,
1.4105,416,189.1,21.3,0.002,,
1.4145,417,189.7,21.3,0.003,,
1.421,418,190.5,21.3,0.0045,,
1.4295,419,191.5,21.3,0.006,,
1.437,420,192.7,21.3,0.006,,
1.4455,421,194.2,21.3,0.0065,,
1.454,422,195.7,21.3,0.0065,,
1.462,423,197.1,21.3,0.0055,,
1.4705,424,198.2,21.3,0.006,,
1.479,425,199.4,21.3,0.006,,
1.4865,426,200.5,21.3,0.006,,
1.495,427,201.6,21.3,0.0065,,
1.5035,428,202.7,21.3,0.0065,,
1.512,429,203.6,21.3,0.006,,
1.5205,430,204.7,21.3,0.006,,
1.5285,431,205.8,21.3,0.0055,,
1.5365,432,206.5,21.3,0.006,,
1.5445,433,207.4,21.3,0.006,,
1.553,434,208.1,21.3,0.0065,,
1.5615,435,209.1,21.3,0.006,,
1.57,436,210,21.3,0.006,,
1.5785,437,210.6,21.3,0.006,,
1.586,438,211.3,21.3,0.006,,
1.5945,439,211.9,21.3,0.0065,,
1.6025,440,212.8,21.3,0.006,,
1.611,441,213.5,21.3,0.006,,
1.6195,442,214.2,21.3,0.006,,
1.628,443,214.9,21.3,0.006,,
1.6355,444,215.4,21.3,0.006,,
1.644,445,216.1,21.3,0.0065,,
1.6525,446,216.8,21.3,0.0065,,
1.6605,447,217.3,21.3,0.0055,,
1.669,448,217.8,21.3,0.006,,
1.6775,449,218.6,21.3,0.006,,
1.686,450,218.9,21.3,0.0065,,
1.6935,451,219.6,21.3,0.006,,
1.702,452,220.1,21.3,0.0065,,
1.7105,453,220.7,21.3,0.006,,
1.719,454,221.3,21.3,0.006,,
1.727,455,221.7,21.3,0.0055,,
1.735,456,222.2,21.3,0.006,,
1.743,457,222.6,21.3,0.006,,
1.7515,458,223.2,21.3,0.0065,,
1.76,459,223.8,21.3,0.006,,
1.7685,460,224.1,21.3,0.006,,
1.777,461,224.5,21.3,0.006,,
1.785,462,224.8,21.3,0.006,,
1.793,463,225.3,21.3,0.006,,
1.801,464,225.7,21.3,0.006,,
1.8095,465,226.1,21.3,0.006,,
1.818,466,226.6,21.3,0.006,,
1.8265,467,227.1,21.3,0.006,,
1.834,468,227.5,21.3,0.006,,
1.8425,469,227.9,21.3,0.0065,,
1.851,470,228.1,21.3,0.0065,,
1.859,471,228.4,21.3,0.0055,,
1.8675,472,228.9,21.3,0.006,,
1.876,473,229.3,21.3,0.006,,
1.8845,474,229.5,21.3,0.006,,
1.892,475,229.8,21.3,0.006,,
1.9005,476,230.3,21.3,0.0065,,
1.909,477,230.7,21.3,0.006,,
1.9175,478,230.9,21.3,0.006,,
1.9255,479,231.2,21.3,0.0055,,
1.934,480,231.8,21.3,0.006,,
1.9415,481,232.1,21.3,0.006,,
1.95,482,232.5,21.3,0.0065,,
1.9585,483,232.8,21.3,0.0065,,
1.967,484,233,21.3,0.006,,
1.9755,485,233.3,21.3,0.006,,
1.9835,486,233.7,21.3,0.0055,,
1.9895,487,233.9,21.3,0.0045,,
1.995,488,234.1,21.3,0.004,,
1.9955,489,234.2,21.3,0.0005,,
1.996,490,234.5,21.3,0.0005,,
1.997,491,234.5,21.3,0.0005,,
1.998,492,234.4,21.3,0.0005,,
1.9985,493,234.6,21.3,0.0005,,
2,494,234.6,21.3,0.001,,
2.0015,495,234.7,21.3,0.001,,
2.004,496,234.6,21.3,0.002,,
2.0065,497,234.7,21.3,0.002,,
2.009,499,235,21.3,0.0015,,
Scope 1/1, Sample 12/32 (T4),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-57.8,21.3,NaN,,
0.0005,1,-57.9,21.3,0.0005,,
0.0025,2,-57.9,21.3,0.002,,
0.005,3,-57.9,21.3,0.0025,,
0.009,4,-57.7,21.3,0.0035,,
0.015,5,-57.6,21.3,0.0055,,
0.0235,6,-57.1,21.3,0.0085,,
0.031,7,-56.4,21.3,0.0075,,
0.0395,8,-55.2,21.3,0.0085,,
0.048,9,-54,21.3,0.0075,,
0.0565,10,-52.8,21.3,0.0075,,
0.065,11,-51.5,21.3,0.0075,,
0.073,12,-50.2,21.3,0.008,,
0.081,13,-48.6,21.3,0.008,,
0.089,14,-47,21.3,0.008,,
0.0975,15,-45.3,21.3,0.0075,,
0.106,16,-43.4,21.3,0.0075,,
0.1145,17,-41.4,21.3,0.0075,,
0.123,18,-39.3,21.3,0.0075,,
0.1305,19,-37.2,21.3,0.0075,,
0.139,20,-35,21.3,0.0085,,
0.1475,21,-32.6,21.3,0.0075,,
0.1555,22,-29.9,21.3,0.0075,,
0.164,23,-27.2,21.3,0.0075,,
0.1725,24,-24.4,21.3,0.0075,,
0.18,25,-21.7,21.3,0.0075,,
0.1885,26,-18.4,21.3,0.0085,,
0.197,27,-15.4,21.3,0.0075,,
0.2055,28,-12.8,21.3,0.0075,,
0.2135,29,-10.2,21.3,0.0075,,
0.222,30,-8,21.3,0.0085,,
0.2295,31,-5.7,21.3,0.0075,,
0.238,32,-3.7,21.3,0.0085,,
0.2465,33,-1.9,21.3,0.0075,,
0.255,34,0,21.3,0.0075,,
0.2635,35,1.7,21.3,0.0075,,
0.272,36,3.2,21.3,0.0075,,
0.2795,37,4.6,21.3,0.0075,,
0.2875,38,6,21.3,0.008,,
0.296,39,7.4,21.3,0.0085,,
0.3045,40,8.8,21.3,0.0075,,
0.313,41,9.9,21.3,0.0075,,
0.3215,42,11.2,21.3,0.0075,,
0.329,43,12.3,21.3,0.0075,,
0.3375,44,13.5,21.3,0.0085,,
0.346,45,14.7,21.3,0.0075,,
0.354,46,15.7,21.3,0.0075,,
0.3625,47,16.7,21.3,0.0075,,
0.371,48,17.9,21.3,0.0075,,
0.3785,49,18.8,21.3,0.0075,,
0.387,50,19.9,21.3,0.0085,,
0.3955,51,20.8,21.3,0.0085,,
0.404,52,21.6,21.3,0.0075,,
0.412,53,22.7,21.3,0.0075,,
0.4205,54,23.5,21.3,0.0075,,
0.428,55,24.4,21.3,0.0075,,
0.4365,56,25.1,21.3,0.0085,,
0.445,57,26,21.3,0.0075,,
0.4535,58,27,21.3,0.0075,,
0.462,59,27.8,21.3,0.0075,,
0.4705,60,28.8,21.3,0.0075,,
0.478,61,29.5,21.3,0.0075,,
0.4865,62,30.5,21.3,0.0085,,
0.4945,63,31.4,21.3,0.0075,,
0.503,64,32.2,21.3,0.0075,,
0.5115,65,33.2,21.3,0.0075,,
0.52,66,33.9,21.3,0.0085,,
0.5275,67,34.9,21.3,0.0075,,
0.536,68,35.7,21.3,0.0085,,
0.5445,69,36.4,21.3,0.0075,,
0.553,70,37.4,21.3,0.0075,,
0.561,71,38.3,21.3,0.0075,,
0.5695,72,39.1,21.3,0.0075,,
0.577,73,39.9,21.3,0.0075,,
0.5855,74,40.7,21.3,0.0085,,
0.594,75,41.7,21.3,0.0075,,
0.6025,76,42.6,21.3,0.0075,,
0.611,77,43.3,21.3,0.0075,,
0.619,78,44.1,21.3,0.0075,,
0.627,79,44.9,21.3,0.008,,
0.635,80,45.9,21.3,0.008,,
0.6435,81,46.7,21.3,0.0085,,
0.652,82,47.5,21.3,0.0075,,
0.6605,83,48.3,21.3,0.0075,,
0.669,84,49.4,21.3,0.0075,,
0.6765,85,50,21.3,0.0075,,
0.685,86,50.9,21.3,0.0085,,
0.693,87,51.6,21.3,0.008,,
0.7015,88,52.4,21.3,0.0075,,
0.71,89,53.3,21.3,0.0075,,
0.7185,90,54.1,21.3,0.0075,,
0.726,91,54.8,21.3,0.0075,,
0.7345,92,55.6,21.3,0.0085,,
0.743,93,56.6,21.3,0.0085,,
0.751,94,57.5,21.3,0.0075,,
0.7595,95,58.2,21.3,0.0075,,
0.768,96,59,21.3,0.0075,,
0.7765,97,59.8,21.3,0.0085,,
0.784,98,60.8,21.3,0.0075,,
0.7925,99,61.8,21.3,0.0085,,
0.801,100,62.5,21.3,0.0075,,
0.8095,101,63.3,21.3,0.0075,,
0.8175,102,64.3,21.3,0.0075,,
0.826,103,65.1,21.3,0.0075,,
0.8335,104,65.9,21.3,0.0075,,
0.842,105,66.8,21.3,0.0085,,
0.8505,106,67.6,21.3,0.0075,,
0.859,107,68.6,21.3,0.0075,,
0.8675,108,69.6,21.3,0.0075,,
0.8755,109,70.4,21.3,0.008,,
0.8835,110,71.2,21.3,0.008,,
0.8915,111,72.1,21.3,0.008,,
0.9,112,73.1,21.3,0.0075,,
0.9085,113,74,21.3,0.0075,,
0.917,114,74.8,21.3,0.0075,,
0.9255,115,75.7,21.3,0.0085,,
0.933,116,76.7,21.3,0.0075,,
0.9415,117,77.6,21.3,0.0085,,
0.95,118,78.5,21.3,0.0075,,
0.958,119,79.3,21.3,0.0075,,
0.9665,120,80.4,21.3,0.0075,,
0.975,121,81.3,21.3,0.0085,,
0.9825,122,82.3,21.3,0.0075,,
0.991,123,83.2,21.3,0.0085,,
0.9995,124,84.2,21.3,0.0075,,
1.008,125,85.3,21.3,0.0075,,
1.0165,126,86.1,21.3,0.0075,,
1.024,127,87.2,21.3,0.0075,,
1.0325,128,88.2,21.3,0.0085,,
1.0405,129,89.3,21.3,0.008,,
1.049,130,90.4,21.3,0.0075,,
1.0575,131,91.5,21.3,0.0075,,
1.066,132,92.7,21.3,0.0075,,
1.0745,133,93.8,21.3,0.0085,,
1.082,134,95,21.3,0.0075,,
1.0905,135,96.4,21.3,0.0085,,
1.0985,136,97.6,21.3,0.0075,,
1.107,137,98.8,21.3,0.0075,,
1.1155,138,100.3,21.3,0.0075,,
1.124,139,101.4,21.3,0.0085,,
1.1315,140,102.8,21.3,0.0075,,
1.14,141,104.2,21.3,0.0085,,
1.1485,142,105.8,21.3,0.0075,,
1.1565,143,107.4,21.3,0.0075,,
1.165,144,108.9,21.3,0.0075,,
1.1735,145,110.7,21.3,0.0085,,
1.181,146,112.3,21.3,0.0075,,
1.1895,147,114.3,21.3,0.0085,,
1.198,148,116.1,21.3,0.0075,,
1.2065,149,117.8,21.3,0.0075,,
1.215,150,119.6,21.3,0.0075,,
1.223,151,121.5,21.3,0.008,,
1.231,152,123.8,21.3,0.008,,
1.239,153,126.3,21.3,0.008,,
1.2475,154,128.8,21.3,0.0075,,
1.256,155,131.5,21.3,0.0075,,
1.2645,156,134.4,21.3,0.0075,,
1.273,157,137.3,21.3,0.0075,,
1.2805,158,140.3,21.3,0.0075,,
1.289,159,143.4,21.3,0.0085,,
1.297,160,146.9,21.3,0.0075,,
1.3055,161,150.5,21.3,0.0075,,
1.314,162,153.8,21.3,0.0075,,
1.3225,163,157.1,21.3,0.0085,,
1.33,164,160.6,21.3,0.0075,,
1.3385,165,164.3,21.3,0.0085,,
1.347,166,167.6,21.3,0.0075,,
1.3555,167,170.4,21.3,0.0075,,
1.3635,168,173.4,21.3,0.0075,,
1.372,169,176,21.3,0.0085,,
1.3795,170,178.6,21.3,0.0075,,
1.388,171,181.2,21.3,0.0085,,
1.3965,172,183.2,21.3,0.0075,,
1.405,173,185,21.3,0.0075,,
1.405,413,188,21.4,0,,
1.4055,414,188.1,21.4,0.0005,,
1.407,415,187.9,21.4,0.001,,
1.4095,416,188.3,21.4,0.002,,
1.4135,417,188.8,21.4,0.003,,
1.4195,418,189.4,21.4,0.0045,,
1.428,419,190.8,21.4,0.0065,,
1.4355,420,192.1,21.4,0.006,,
1.4435,421,193.8,21.4,0.0065,,
1.452,422,195.3,21.4,0.007,,
1.4605,423,196.5,21.4,0.0065,,
1.469,424,197.8,21.4,0.0065,,
1.4775,425,199.2,21.4,0.0065,,
1.485,426,200.2,21.4,0.006,,
1.4935,427,201.2,21.4,0.007,,
1.502,428,202.2,21.4,0.0065,,
1.51,429,203.3,21.4,0.006,,
1.5185,430,204.4,21.4,0.0065,,
1.527,431,205.3,21.4,0.007,,
1.5345,432,206.1,21.4,0.006,,
1.543,433,207,21.4,0.007,,
1.5515,434,208,21.4,0.007,,
1.56,435,208.9,21.4,0.0065,,
1.5685,436,209.6,21.4,0.0065,,
1.5765,437,210.3,21.4,0.0065,,
1.584,438,211,21.4,0.006,,
1.5925,439,211.8,21.4,0.007,,
1.601,440,212.7,21.4,0.0065,,
1.6095,441,213.3,21.4,0.0065,,
1.618,442,214,21.4,0.0065,,
1.6265,443,214.8,21.4,0.0065,,
1.634,444,215.3,21.4,0.006,,
1.6425,445,216,21.4,0.007,,
1.6505,446,216.5,21.4,0.006,,
1.659,447,217,21.4,0.0065,,
1.6675,448,217.7,21.4,0.0065,,
1.676,449,218.2,21.4,0.0065,,
1.6835,450,218.8,21.4,0.006,,
1.692,451,219.3,21.4,0.007,,
1.7005,452,219.9,21.4,0.007,,
1.7085,453,220.5,21.4,0.006,,
1.717,454,220.9,21.4,0.0065,,
1.7255,455,221.4,21.4,0.0065,,
1.733,456,222,21.4,0.006,,
1.7415,457,222.6,21.4,0.007,,
1.75,458,223.1,21.4,0.007,,
1.7585,459,223.5,21.4,0.0065,,
1.7665,460,223.8,21.4,0.006,,
1.775,461,224.3,21.4,0.0065,,
1.7825,462,224.7,21.4,0.006,,
1.791,463,225.2,21.4,0.007,,
1.7995,464,225.6,21.4,0.007,,
1.808,465,226,21.4,0.0065,,
1.8165,466,226.5,21.4,0.0065,,
1.825,467,226.8,21.4,0.0065,,
1.8325,468,227.3,21.4,0.006,,
1.841,469,227.6,21.4,0.007,,
1.849,470,228.1,21.4,0.0065,,
1.8575,471,228.6,21.4,0.0065,,
1.866,472,228.9,21.4,0.0065,,
1.8745,473,229.1,21.4,0.0065,,
1.883,474,229.4,21.4,0.007,,
1.8905,475,229.8,21.4,0.006,,
1.899,476,230.3,21.4,0.007,,
1.907,477,230.6,21.4,0.006,,
1.9155,478,230.8,21.4,0.0065,,
1.924,479,231.3,21.4,0.0065,,
1.9325,480,231.6,21.4,0.0065,,
1.94,481,232,21.4,0.006,,
1.9485,482,232.3,21.4,0.007,,
1.957,483,232.6,21.4,0.007,,
1.965,484,232.9,21.4,0.006,,
1.9735,485,233.3,21.4,0.0065,,
1.9815,486,233.5,21.4,0.006,,
1.9885,487,233.9,21.4,0.006,,
1.995,488,234,21.4,0.0055,,
1.9965,489,234.3,21.4,0.001,,
1.9965,490,234.3,21.4,0,,
1.998,491,234.2,21.4,0.001,,
1.9985,492,234.4,21.4,0.0005,,
2,493,234.4,21.4,0.001,,
2.002,494,234.6,21.4,0.0015,,
2.005,495,234.6,21.4,0.0025,,
2.008,496,234.6,21.4,0.0025,,
2.011,497,234.8,21.4,0.0025,,
2.013,498,234.8,21.4,0.0015,,
2.014,499,235.1,21.4,0.001,,
Scope 1/1, Sample 13/32 (T5),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-59.4,21.3,NaN,,
0.001,1,-59.5,21.3,0.001,,
0.0025,2,-59.5,21.3,0.0015,,
0.005,3,-59.5,21.3,0.0025,,
0.0085,4,-59.4,21.3,0.003,,
0.015,5,-59.1,21.3,0.006,,
0.023,6,-58.9,21.3,0.0075,,
0.0315,7,-58.3,21.3,0.0075,,
0.04,8,-57.3,21.3,0.0075,,
0.0475,9,-56.5,21.3,0.0075,,
0.056,10,-55.3,21.3,0.0075,,
0.0645,11,-54.1,21.4,0.0075,,
0.0725,12,-52.8,21.4,0.0075,,
0.081,13,-51.2,21.4,0.0075,,
0.0895,14,-49.7,21.4,0.0075,,
0.097,15,-48.2,21.4,0.007,,
0.1055,16,-46.6,21.4,0.0075,,
0.114,17,-44.8,21.4,0.0075,,
0.1225,18,-42.8,21.4,0.0075,,
0.131,19,-41,21.4,0.0075,,
0.139,20,-39,21.4,0.008,,
0.147,21,-36.8,21.4,0.0075,,
0.155,22,-34.4,21.4,0.0075,,
0.1635,23,-31.8,21.4,0.0075,,
0.172,24,-29.3,21.4,0.0075,,
0.1805,25,-26.5,21.4,0.0075,,
0.189,26,-23.5,21.4,0.0075,,
0.1965,27,-20.9,21.4,0.007,,
0.205,28,-18,21.4,0.0075,,
0.213,29,-15.4,21.4,0.0075,,
0.2215,30,-12.8,21.4,0.0075,,
0.23,31,-10.2,21.4,0.0075,,
0.2385,32,-8.2,21.4,0.0075,,
0.246,33,-6.3,21.4,0.007,,
0.2545,34,-4.4,21.4,0.0075,,
0.263,35,-2.7,21.4,0.0075,,
0.2715,36,-1.1,21.4,0.0075,,
0.2795,37,0.2,21.4,0.0075,,
0.288,38,1.6,21.4,0.0075,,
0.2955,39,2.8,21.4,0.007,,
0.304,40,4.4,21.4,0.0075,,
0.3125,41,5.7,21.4,0.0075,,
0.321,42,6.9,21.4,0.0075,,
0.3295,43,8.1,21.4,0.0075,,
0.3375,44,9.3,21.4,0.0075,,
0.3455,45,10.3,21.4,0.0075,,
0.3535,46,11.4,21.4,0.0075,,
0.362,47,12.3,21.4,0.0075,,
0.3705,48,13.3,21.4,0.0075,,
0.379,49,14.4,21.4,0.0075,,
0.3875,50,15.3,21.4,0.0075,,
0.395,51,16.3,21.4,0.007,,
0.4035,52,17.2,21.4,0.0075,,
0.412,53,18.3,21.4,0.0075,,
0.42,54,19.2,21.4,0.0075,,
0.4285,55,20.2,21.4,0.0075,,
0.437,56,21.1,21.4,0.0075,,
0.4445,57,21.9,21.4,0.0075,,
0.453,58,22.9,21.4,0.0075,,
0.4615,59,23.8,21.4,0.0075,,
0.47,60,24.6,21.4,0.0075,,
0.478,61,25.5,21.4,0.0075,,
0.4865,62,26.5,21.4,0.0075,,
0.494,63,27.3,21.4,0.0075,,
0.5025,64,28.2,21.4,0.0075,,
0.511,65,28.9,21.4,0.0075,,
0.5195,66,29.8,21.4,0.0075,,
0.528,67,30.8,21.4,0.0075,,
0.5365,68,31.5,21.4,0.0075,,
0.544,69,32.5,21.4,0.0075,,
0.552,70,33.2,21.4,0.0075,,
0.5605,71,34,21.4,0.0075,,
0.569,72,35,21.4,0.0075,,
0.5775,73,35.8,21.4,0.0075,,
0.586,74,36.6,21.4,0.0075,,
0.5935,75,37.4,21.4,0.0075,,
0.602,76,38.3,21.4,0.0075,,
0.6105,77,39.3,21.4,0.0075,,
0.6185,78,40.1,21.4,0.0075,,
0.627,79,41,21.4,0.0075,,
0.6355,80,41.7,21.4,0.0085,,
0.643,81,42.6,21.4,0.007,,
0.6515,82,43.4,21.4,0.0075,,
0.66,83,44.2,21.4,0.0075,,
0.6685,84,45.1,21.4,0.0075,,
0.677,85,46,21.4,0.0075,,
0.685,86,46.9,21.4,0.0075,,
0.693,87,47.6,21.4,0.0075,,
0.701,88,48.5,21.4,0.0075,,
0.7095,89,49.3,21.4,0.0075,,
0.718,90,50.2,21.4,0.0075,,
0.7265,91,51.1,21.4,0.0075,,
0.735,92,51.9,21.4,0.0085,,
0.7425,93,52.8,21.4,0.007,,
0.751,94,53.9,21.4,0.0075,,
0.7595,95,54.7,21.4,0.0075,,
0.7675,96,55.5,21.4,0.0075,,
0.776,97,56.5,21.4,0.0075,,
0.7845,98,57.2,21.4,0.0085,,
0.792,99,58.3,21.4,0.007,,
0.8005,100,59.2,21.4,0.0075,,
0.809,101,60.1,21.4,0.0075,,
0.8175,102,61.1,21.4,0.0075,,
0.8255,103,62.1,21.4,0.0075,,
0.834,104,62.9,21.4,0.0085,,
0.8415,105,63.7,21.4,0.007,,
0.85,106,64.6,21.4,0.0075,,
0.8585,107,65.6,21.4,0.0075,,
0.867,108,66.5,21.4,0.0075,,
0.8755,109,67.3,21.4,0.0075,,
0.883,110,68.2,21.4,0.0075,,
0.8915,111,69.2,21.4,0.0075,,
0.9,112,70.2,21.4,0.0075,,
0.908,113,71.2,21.4,0.0075,,
0.9165,114,72,21.4,0.0075,,
0.925,115,73,21.4,0.0075,,
0.9335,116,73.8,21.4,0.0085,,
0.941,117,74.8,21.4,0.007,,
0.9495,118,75.8,21.4,0.0075,,
0.958,119,76.7,21.4,0.0075,,
0.966,120,77.8,21.4,0.0075,,
0.9745,121,78.8,21.4,0.0075,,
0.983,122,79.8,21.4,0.0085,,
0.9905,123,80.7,21.4,0.007,,
0.999,124,81.6,21.4,0.0075,,
1.0075,125,82.6,21.4,0.0075,,
1.016,126,83.7,21.4,0.0075,,
1.024,127,84.7,21.4,0.0075,,
1.0325,128,85.9,21.4,0.0075,,
1.04,129,87,21.4,0.0075,,
1.0485,130,88.2,21.4,0.0075,,
1.057,131,89.5,21.4,0.0075,,
1.0655,132,90.5,21.4,0.0075,,
1.074,133,91.7,21.4,0.0075,,
