Table of Measured Values,,,,,,
Task,T407,,,,,
0.91,113,53.6,20.5,0.0075,,
0.9185,114,54.4,20.5,0.0085,,
0.926,115,55.2,20.5,0.0075,,
0.9345,116,56,20.5,0.0085,,
0.943,117,56.9,20.5,0.0075,,
0.9515,118,57.7,20.5,0.0075,,
0.96,119,58.5,20.5,0.0075,,
0.9675,120,59.2,20.5,0.0075,,
0.976,121,60.1,20.5,0.0085,,
0.9845,122,61,20.5,0.0075,,
0.993,123,61.9,20.5,0.0075,,
1.0015,124,62.8,20.5,0.0075,,
1.0095,125,63.7,20.5,0.0075,,
1.0175,126,64.5,20.5,0.008,,
1.0255,127,65.4,20.5,0.008,,
1.034,128,66.3,20.5,0.0075,,
1.0425,129,67.1,20.5,0.0075,,
1.051,130,68.1,20.5,0.0075,,
1.0595,131,68.9,20.5,0.0085,,
1.067,132,69.8,20.5,0.0075,,
1.0755,133,70.8,20.5,0.0085,,
1.084,134,71.8,20.5,0.0075,,
1.0925,135,72.9,20.5,0.0075,,
1.101,136,73.8,20.5,0.0075,,
1.1085,137,74.7,20.5,0.0075,,
1.117,138,75.7,20.5,0.0085,,
1.1255,139,76.7,20.5,0.0075,,
1.1335,140,77.8,20.5,0.0075,,
1.142,141,78.8,20.5,0.0075,,
1.1505,142,79.8,20.5,0.0085,,
1.158,143,81.1,20.5,0.0075,,
1.1665,144,82.2,20.5,0.0085,,
1.175,145,83.6,20.5,0.0075,,
1.1835,146,84.8,20.5,0.0075,,
1.192,147,86,20.5,0.0075,,
1.2005,148,87.1,20.5,0.0085,,
1.208,149,88.5,20.5,0.0075,,
1.2165,150,90.1,20.5,0.0085,,
1.225,151,91.6,20.5,0.0075,,
1.2335,152,93.2,20.5,0.0075,,
1.2415,153,95,20.5,0.0075,,
1.2495,154,96.6,20.5,0.008,,
1.2575,155,98.4,20.5,0.008,,
1.266,156,100.1,20.5,0.0075,,
1.2745,157,101.9,20.5,0.0075,,
1.283,158,103.7,20.5,0.0075,,
1.2915,159,105.6,20.5,0.0085,,
1.299,160,107.8,20.5,0.0075,,
1.3075,161,110.2,20.5,0.0085,,
1.316,162,112.9,20.5,0.0075,,
1.3245,163,116.2,20.5,0.0075,,
1.333,164,119.9,20.5,0.0075,,
1.341,165,123.6,20.5,0.008,,
1.349,166,127.4,20.5,0.008,,
1.3575,167,131.2,20.5,0.0075,,
1.3655,168,134.8,20.5,0.0075,,
1.374,169,139.6,20.5,0.0075,,
1.3825,170,143.2,20.5,0.0075,,
1.39,171,146.5,20.5,0.0075,,
1.3985,172,150.7,20.5,0.0085,,
1.407,173,154.9,20.5,0.0075,,
1.4155,174,158.5,20.5,0.0075,,
1.424,175,161.2,20.5,0.0075,,
1.4325,176,164.2,20.5,0.0085,,
1.44,177,167.3,20.5,0.0075,,
1.4485,178,170,20.5,0.0085,,
1.457,179,172.6,20.5,0.0075,,
1.465,180,175,20.5,0.0075,,
1.4735,181,176.8,20.5,0.0075,,
1.482,182,178.4,20.5,0.0085,,
1.4895,183,180,20.5,0.0075,,
1.498,184,181.5,20.5,0.0085,,
1.5065,185,183,20.5,0.0075,,
1.515,186,184.5,20.5,0.0075,,
1.5205,187,185,20.5,0.007,,
1.5205,427,188.8,20.6,0,,
1.521,428,188.8,20.6,0.0005,,
1.5225,429,188.8,20.6,0.0015,,
1.525,430,188.8,20.6,0.003,,
1.529,431,189,20.6,0.004,,
1.535,432,189.2,20.6,0.006,,
1.5435,433,189.7,20.6,0.0095,,
1.551,434,190.6,20.6,0.0085,,
1.5595,435,191.6,20.6,0.0095,,
1.568,436,192.5,20.6,0.0085,,
1.5765,437,193.6,20.6,0.0085,,
1.585,438,194.6,20.6,0.0085,,
1.593,439,195.5,20.6,0.009,,
1.601,440,196.2,20.6,0.009,,
1.609,441,197.1,20.6,0.009,,
1.6175,442,198.1,20.6,0.0085,,
1.626,443,198.9,20.6,0.0085,,
1.6345,444,199.8,20.6,0.0085,,
1.643,445,200.4,20.6,0.0095,,
1.6505,446,201.1,20.6,0.0085,,
1.659,447,202.1,20.6,0.0095,,
1.6675,448,202.8,20.6,0.0085,,
1.676,449,203.3,20.6,0.0085,,
1.6845,450,203.9,20.6,0.0085,,
1.692,451,204.5,20.6,0.0085,,
1.7005,452,205.2,20.6,0.0095,,
1.7085,453,205.8,20.6,0.009,,
1.717,454,206.5,20.6,0.0085,,
1.7255,455,207.1,20.6,0.0085,,
1.734,456,207.6,20.6,0.0095,,
1.7415,457,208.3,20.6,0.0085,,
1.75,458,208.9,20.6,0.0095,,
1.7585,459,209.3,20.6,0.0085,,
1.767,460,209.9,20.6,0.0085,,
1.7755,461,210.5,20.6,0.0085,,
1.784,462,210.9,20.6,0.0095,,
1.7915,463,211.4,20.6,0.0085,,
1.8,464,211.9,20.6,0.0095,,
1.8085,465,212.3,20.6,0.0085,,
1.8165,466,212.8,20.6,0.008,,
1.825,467,213.3,20.6,0.0085,,
1.8325,468,213.8,20.6,0.0085,,
1.841,469,214.2,20.6,0.0095,,
1.8495,470,214.5,20.6,0.0095,,
1.858,471,215.1,20.6,0.0085,,
1.8665,472,215.5,20.6,0.0085,,
1.875,473,216,20.6,0.0085,,
1.8825,474,216.3,20.6,0.0085,,
1.891,475,216.7,20.6,0.0095,,
1.8995,476,217.2,20.6,0.0085,,
1.908,477,217.6,20.6,0.0085,,
1.916,478,217.9,20.6,0.008,,
1.9245,479,218.3,20.6,0.0095,,
1.9325,480,218.7,20.6,0.009,,
1.9405,481,218.9,20.6,0.009,,
1.949,482,219.6,20.6,0.0085,,
1.9575,483,219.8,20.6,0.0085,,
1.966,484,220.1,20.6,0.0085,,
1.9735,485,220.4,20.6,0.0085,,
1.982,486,220.9,20.6,0.0095,,
1.9905,487,221.2,20.6,0.0085,,
1.999,488,221.5,20.6,0.0085,,
2.0075,489,221.8,20.6,0.0085,,
2.016,490,222.2,20.6,0.0085,,
2.0235,491,222.4,20.6,0.0085,,
2.032,492,222.7,20.6,0.0095,,
2.04,493,223.1,20.6,0.008,,
2.0485,494,223.3,20.6,0.0085,,
2.057,495,223.8,20.6,0.0085,,
2.0645,496,224,20.6,0.0085,,
2.073,497,224.3,20.6,0.0095,,
2.0815,498,224.6,20.6,0.0095,,
2.09,499,224.9,20.6,0.0085,,
2.0985,500,225.2,20.6,0.0085,,
2.107,501,225.6,20.6,0.0085,,
2.1145,502,225.8,20.6,0.0085,,
2.123,503,226.1,20.6,0.0095,,
2.1315,504,226.2,20.6,0.0085,,
2.14,505,226.5,20.6,0.0085,,
2.148,506,226.9,20.6,0.008,,
2.1565,507,227.1,20.6,0.0095,,
2.164,508,227.3,20.6,0.0085,,
2.1725,509,227.5,20.6,0.0095,,
2.181,510,227.9,20.6,0.0085,,
2.1895,511,228.2,20.6,0.0085,,
2.198,512,228.4,20.6,0.0085,,
2.2055,513,228.7,20.6,0.0085,,
2.214,514,229,20.6,0.0095,,
2.2225,515,229.2,20.6,0.0095,,
2.231,516,229.4,20.6,0.0085,,
2.2395,517,229.5,20.6,0.0085,,
2.2475,518,229.8,20.6,0.008,,
2.2555,519,230.1,20.6,0.009,,
2.264,520,230.3,20.6,0.0095,,
2.272,521,230.6,20.6,0.009,,
2.2805,522,230.8,20.6,0.0085,,
2.289,523,231.1,20.6,0.0085,,
2.2975,524,231.3,20.6,0.0085,,
2.305,525,231.5,20.6,0.0085,,
2.3135,526,231.7,20.6,0.0095,,
2.322,527,231.9,20.6,0.0085,,
2.3305,528,232.1,20.6,0.0085,,
2.339,529,232.4,20.6,0.0085,,
2.347,530,232.6,20.6,0.009,,
2.355,531,232.8,20.6,0.009,,
2.3635,532,232.9,20.6,0.0095,,
2.3715,533,233.1,20.6,0.008,,
2.38,534,233.5,20.6,0.0085,,
2.3885,535,233.7,20.6,0.0085,,
2.396,536,233.9,20.6,0.0085,,
2.4045,537,234.1,20.6,0.0095,,
2.413,538,234.3,20.6,0.0095,,
2.421,539,234.3,20.6,0.008,,
2.427,540,234.5,20.6,0.006,,
2.428,541,234.7,20.6,0.001,,
2.429,542,234.9,20.6,0.001,,
2.4295,543,235,20.6,0.0005,,
2.43,544,235,20.6,0.001,,
Scope 1/1, Sample 19/23 (BK1-10-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-47.4,20.5,NaN,,
0.0005,1,-47.3,20.5,0.0005,,
0.0025,2,-47.3,20.5,0.002,,
0.005,3,-47.5,20.5,0.0025,,
0.009,4,-47.5,20.5,0.0035,,
0.0155,5,-47.3,20.5,0.006,,
0.0235,6,-47.1,20.5,0.008,,
0.0315,7,-47,20.5,0.008,,
0.0395,8,-46.3,20.5,0.008,,
0.048,9,-45.4,20.5,0.0075,,
0.0565,10,-44.5,20.5,0.0075,,
0.065,11,-43.6,20.5,0.0075,,
0.0725,12,-42.5,20.5,0.0075,,
0.081,13,-41.4,20.5,0.0085,,
0.0895,14,-40.2,20.5,0.0085,,
0.098,15,-38.7,20.5,0.0075,,
0.1065,16,-36.8,20.5,0.0075,,
0.115,17,-35.3,20.5,0.0075,,
0.1225,18,-33.7,20.5,0.0075,,
0.131,19,-31.9,20.5,0.0085,,
0.139,20,-30.2,20.5,0.008,,
0.1475,21,-28.5,20.5,0.0075,,
0.156,22,-26.9,20.5,0.0075,,
0.1645,23,-25.3,20.5,0.0085,,
0.172,24,-23.5,20.5,0.0075,,
0.1805,25,-22,20.5,0.0085,,
0.189,26,-20.8,20.5,0.0075,,
0.1975,27,-19.3,20.5,0.0075,,
0.206,28,-18,20.5,0.0075,,
0.2145,29,-17,20.5,0.0085,,
0.222,30,-16,20.5,0.0075,,
0.2305,31,-14.6,20.5,0.0085,,
0.2385,32,-13.3,20.5,0.0075,,
0.247,33,-12.2,20.5,0.0075,,
0.2555,34,-11,20.5,0.0075,,
0.263,35,-9.8,20.5,0.0075,,
0.2715,36,-8.6,20.5,0.0085,,
0.28,37,-7.7,20.5,0.0075,,
0.2885,38,-6.6,20.5,0.0075,,
0.297,39,-5.4,20.5,0.0075,,
0.3055,40,-4.3,20.5,0.0075,,
0.313,41,-3.4,20.5,0.0075,,
0.3215,42,-2.4,20.5,0.0085,,
0.33,43,-1.3,20.5,0.0075,,
0.3385,44,-0.2,20.5,0.0075,,
0.3465,45,0.2,20.5,0.0075,,
0.3545,46,0.7,20.5,0.008,,
0.3625,47,1.7,20.5,0.008,,
0.371,48,3,20.5,0.0085,,
0.3795,49,3.5,20.5,0.0075,,
0.388,50,4.6,20.5,0.0075,,
0.3965,51,5.5,20.5,0.0075,,
0.404,52,6.1,20.5,0.0075,,
0.4125,53,6.8,20.5,0.0085,,
0.421,54,7.4,20.5,0.0085,,
0.4295,55,8.4,20.5,0.0075,,
0.438,56,9.6,20.5,0.0075,,
0.446,57,10.4,20.5,0.0075,,
0.454,58,11.3,20.5,0.008,,
0.462,59,12.1,20.5,0.008,,
0.4705,60,13.2,20.5,0.0075,,
0.479,61,14.1,20.5,0.0075,,
0.4875,62,15,20.5,0.0075,,
0.496,63,15.6,20.5,0.0085,,
0.5035,64,16.6,20.5,0.0075,,
0.512,65,17.6,20.5,0.0085,,
0.5205,66,18.4,20.5,0.0075,,
0.529,67,19.2,20.5,0.0075,,
0.5375,68,19.9,20.5,0.0075,,
0.545,69,20.8,20.5,0.0075,,
0.5535,70,21.6,20.5,0.0085,,
0.562,71,22.5,20.5,0.0085,,
0.57,72,23.2,20.5,0.0075,,
0.5785,73,24,20.5,0.0075,,
0.587,74,24.8,20.5,0.0075,,
0.5945,75,25.7,20.5,0.0075,,
0.603,76,26.7,20.5,0.0085,,
0.6115,77,27.4,20.5,0.0075,,
0.62,78,28.1,20.5,0.0075,,
0.6285,79,29,20.5,0.0075,,
0.637,80,29.9,20.5,0.0075,,
0.6445,81,30.7,20.5,0.0075,,
0.653,82,31.6,20.5,0.0085,,
0.6615,83,32.1,20.5,0.0075,,
0.6695,84,33,20.5,0.0075,,
0.678,85,33.9,20.5,0.0075,,
0.686,86,34.7,20.5,0.008,,
0.694,87,35.5,20.5,0.008,,
0.7025,88,36.3,20.5,0.0085,,
0.711,89,37,20.5,0.0075,,
0.7195,90,38,20.5,0.0075,,
0.728,91,38.9,20.5,0.0075,,
0.7355,92,39.7,20.5,0.0075,,
0.744,93,40.5,20.5,0.0085,,
0.7525,94,41.2,20.5,0.0075,,
0.761,95,42.1,20.5,0.0075,,
0.769,96,43,20.5,0.0075,,
0.7775,97,43.9,20.5,0.0075,,
0.7855,98,44.6,20.5,0.008,,
0.7935,99,45.4,20.5,0.008,,
0.802,100,45.9,20.5,0.0075,,
0.8105,101,46.8,20.5,0.0075,,
0.819,102,47.8,20.5,0.0075,,
0.8275,103,48.5,20.5,0.0085,,
0.835,104,49.2,20.5,0.0075,,
0.8435,105,50,20.5,0.0085,,
0.852,106,50.8,20.5,0.0075,,
0.8605,107,51.5,20.5,0.0075,,
0.869,108,52.4,20.5,0.0075,,
0.877,109,53.3,20.5,0.008,,
0.885,110,54.1,20.5,0.008,,
0.893,111,54.8,20.5,0.008,,
0.9015,112,55.7,20.5,0.0075,,
0.91,113,56.3,20.5,0.0075,,
0.9185,114,57.1,20.6,0.0075,,
0.926,115,57.8,20.6,0.0075,,
0.9345,116,58.8,20.5,0.0085,,
0.943,117,59.7,20.5,0.0085,,
0.9515,118,60.4,20.6,0.0075,,
0.96,119,61.2,20.6,0.0075,,
0.9685,120,61.8,20.6,0.0085,,
0.976,121,62.6,20.6,0.0075,,
0.9845,122,63.6,20.6,0.0085,,
0.993,123,64.7,20.6,0.0075,,
1.001,124,65.5,20.6,0.0075,,
1.0095,125,66.4,20.6,0.0075,,
1.0175,126,67,20.6,0.008,,
1.0255,127,67.9,20.6,0.008,,
1.034,128,68.8,20.6,0.0085,,
1.0425,129,69.8,20.6,0.0075,,
1.051,130,70.7,20.6,0.0075,,
1.0595,131,71.7,20.6,0.0075,,
1.067,132,72.6,20.6,0.0075,,
1.0755,133,73.4,20.6,0.0085,,
1.084,134,74.4,20.6,0.0075,,
1.0925,135,75.5,20.6,0.0075,,
1.101,136,76.4,20.6,0.0075,,
1.109,137,77.4,20.6,0.008,,
1.117,138,78.3,20.6,0.008,,
1.1255,139,79.4,20.6,0.0085,,
1.1335,140,80.4,20.6,0.0075,,
1.142,141,81.6,20.6,0.0075,,
1.1505,142,82.8,20.6,0.0075,,
1.158,143,83.9,20.6,0.0075,,
1.1665,144,85.3,20.6,0.0085,,
1.175,145,86.5,20.6,0.0075,,
1.1835,146,88.1,20.6,0.0075,,
1.192,147,89.3,20.6,0.0075,,
1.2005,148,90.5,20.6,0.0085,,
1.208,149,92.1,20.6,0.0075,,
1.2165,150,93.7,20.6,0.0085,,
1.225,151,95.5,20.6,0.0075,,
1.233,152,97.4,20.6,0.0075,,
1.2415,153,99.2,20.6,0.0075,,
1.249,154,100.9,20.6,0.0075,,
1.2575,155,102.9,20.6,0.0085,,
1.266,156,104.9,20.6,0.0085,,
1.2745,157,106.9,20.6,0.0075,,
1.283,158,109.5,20.6,0.0075,,
1.2915,159,111.6,20.6,0.0075,,
1.299,160,113.8,20.6,0.0075,,
1.3075,161,116.9,20.6,0.0085,,
1.316,162,120.4,20.6,0.0085,,
1.3245,163,123.7,20.6,0.0075,,
1.3325,164,126.7,20.6,0.0075,,
1.341,165,130.5,20.6,0.0075,,
1.3485,166,134.3,20.6,0.0075,,
1.357,167,138.6,20.6,0.0085,,
1.3655,168,142.8,20.6,0.0075,,
1.374,169,146.4,20.6,0.0075,,
1.3825,170,150.6,20.6,0.0075,,
1.391,171,153.9,20.6,0.0085,,
1.3985,172,157.6,20.6,0.0075,,
1.407,173,160.8,20.6,0.0085,,
1.4155,174,164.5,20.6,0.0075,,
1.424,175,167.2,20.6,0.0075,,
1.432,176,170,20.6,0.0075,,
1.4405,177,171.9,20.6,0.0085,,
1.448,178,174.4,20.6,0.0075,,
1.4565,179,176.2,20.6,0.0085,,
1.465,180,177.9,20.6,0.0075,,
1.4735,181,179.6,20.6,0.0075,,
1.482,182,181.4,20.6,0.0075,,
1.4895,183,182.8,20.6,0.0075,,
1.498,184,184,20.6,0.0085,,
1.5065,185,185.2,20.6,0.0075,,
1.5065,425,188.6,20.7,0,,
1.507,426,188.4,20.7,0.0005,,
1.5085,427,188.4,20.7,0.001,,
1.5115,428,188.5,20.7,0.0025,,
1.5155,429,188.6,20.7,0.003,,
1.5215,430,188.7,20.7,0.0045,,
1.53,431,189.6,20.7,0.007,,
1.5375,432,190.5,20.7,0.006,,
1.546,433,191.8,20.7,0.007,,
1.5545,434,192.7,20.7,0.0065,,
1.563,435,193.8,20.7,0.0065,,
1.5715,436,194.8,20.7,0.0065,,
1.579,437,195.9,20.7,0.006,,
1.5875,438,196.5,20.7,0.007,,
1.596,439,197.3,20.7,0.007,,
1.6045,440,198.5,20.7,0.0065,,
1.6125,441,199.3,20.7,0.006,,
1.621,442,200.1,20.7,0.0065,,
1.629,443,200.5,20.7,0.0065,,
1.637,444,201.4,20.7,0.0065,,
1.6455,445,202.3,20.7,0.0065,,
1.654,446,203,20.7,0.0065,,
1.6625,447,203.5,20.7,0.0065,,
1.671,448,204.1,20.7,0.0065,,
1.6785,449,204.8,20.7,0.006,,
1.687,450,205.6,20.7,0.007,,
1.6955,451,206.1,20.7,0.0065,,
1.704,452,206.8,20.7,0.0065,,
1.7125,453,207.6,20.7,0.0065,,
1.72,454,208.1,20.7,0.006,,
1.7285,455,208.3,20.7,0.007,,
1.7365,456,209.1,20.7,0.0065,,
1.745,457,209.8,20.7,0.0065,,
1.7535,458,210.3,20.7,0.0065,,
1.762,459,210.6,20.7,0.0065,,
1.7695,460,211.2,20.7,0.006,,
1.778,461,211.6,20.7,0.007,,
1.7865,462,212.1,20.7,0.007,,
1.795,463,212.6,20.7,0.0065,,
1.8035,464,213.3,20.7,0.0065,,
1.8115,465,213.7,20.7,0.006,,
1.8195,466,213.8,20.7,0.0065,,
1.828,467,214.5,20.7,0.007,,
1.836,468,215,20.7,0.006,,
1.8445,469,215.4,20.7,0.0065,,
1.853,470,215.9,20.7,0.0065,,
1.8615,471,216.4,20.7,0.0065,,
1.869,472,216.8,20.7,0.006,,
1.8775,473,216.9,20.7,0.007,,
1.886,474,217.3,20.7,0.0065,,
1.8945,475,217.8,20.7,0.0065,,
1.903,476,218.2,20.7,0.0065,,
1.9105,477,218.4,20.7,0.006,,
1.919,478,218.8,20.7,0.007,,
1.9275,479,219.4,20.7,0.007,,
1.9355,480,219.7,20.7,0.006,,
1.944,481,219.8,20.7,0.0065,,
1.9525,482,220.5,20.7,0.0065,,
1.96,483,220.9,20.7,0.006,,
1.9685,484,221.1,20.7,0.007,,
1.977,485,221.4,20.7,0.0065,,
1.9855,486,221.8,20.7,0.0065,,
1.994,487,222.2,20.7,0.0065,,
2.0025,488,222.3,20.7,0.007,,
2.01,489,222.6,20.7,0.006,,
2.0185,490,223.1,20.7,0.007,,
2.027,491,223.5,20.7,0.0065,,
2.0355,492,223.6,20.7,0.0065,,
2.0435,493,224.1,20.7,0.006,,
2.0515,494,224.4,20.7,0.0065,,
2.0595,495,224.6,20.7,0.0065,,
2.068,496,224.8,20.7,0.007,,
2.0765,497,225.2,20.7,0.0065,,
2.085,498,225.6,20.7,0.0065,,
2.0935,499,225.8,20.7,0.0065,,
2.101,500,225.9,20.7,0.006,,
2.1095,501,226.3,20.7,0.007,,
2.118,502,226.7,20.7,0.0065,,
2.1265,503,226.8,20.7,0.0065,,
2.135,504,227,20.7,0.0065,,
2.143,505,227.4,20.7,0.0065,,
2.151,506,227.8,20.7,0.0065,,
2.1595,507,227.9,20.7,0.007,,
2.1675,508,228,20.7,0.006,,
2.176,509,228.5,20.7,0.0065,,
2.1845,510,228.9,20.7,0.0065,,
2.192,511,229.1,20.7,0.006,,
2.2005,512,229.1,20.7,0.007,,
2.209,513,229.4,20.7,0.0065,,
2.2175,514,229.7,20.7,0.0065,,
2.226,515,229.9,20.7,0.0065,,
2.2345,516,230,20.7,0.007,,
2.242,517,230.4,20.7,0.006,,
2.2505,518,230.7,20.7,0.007,,
2.259,519,230.9,20.7,0.0065,,
2.267,520,230.9,20.7,0.006,,
2.2755,521,231.3,20.7,0.0065,,
2.284,522,231.6,20.7,0.007,,
2.2915,523,231.7,20.7,0.006,,
2.3,524,231.9,20.7,0.007,,
2.3085,525,232.2,20.7,0.0065,,
2.317,526,232.4,20.7,0.0065,,
2.3255,527,232.6,20.7,0.0065,,
2.333,528,232.8,20.7,0.006,,
2.3415,529,233.1,20.7,0.007,,
2.35,530,233.3,20.7,0.007,,
2.3585,531,233.4,20.7,0.0065,,
2.367,532,233.6,20.7,0.0065,,
2.375,533,233.9,20.7,0.006,,
2.3785,534,234.1,20.7,0.003,,
2.38,535,234.1,20.7,0.001,,
2.381,536,234.1,20.7,0.001,,
2.3835,537,234.4,20.7,0.002,,
2.3845,538,234.5,20.7,0.001,,
2.3855,539,234.4,20.7,0.001,,
2.387,540,234.4,20.7,0.001,,
2.389,541,234.6,20.7,0.0015,,
2.39,542,234.7,20.7,0.001,,
2.3905,543,234.7,20.7,0.0005,,
2.3915,544,234.5,20.7,0.001,,
2.392,545,234.6,20.7,0.0005,,
2.3925,546,234.7,20.7,0.0005,,
2.3925,547,234.7,20.7,0,,
2.3935,548,234.5,20.7,0.001,,
2.3945,549,234.6,20.7,0.001,,
2.395,550,234.7,20.7,0.0005,,
2.3955,551,234.8,20.7,0.0005,,
2.3965,552,234.8,20.7,0.001,,
2.3975,553,234.6,20.7,0.001,,
2.3985,554,234.7,20.7,0.001,,
2.3995,555,234.8,20.7,0.001,,
2.3995,556,234.8,20.7,0,,
2.4,557,234.6,20.7,0.0005,,
2.401,558,234.7,20.7,0.001,,
2.4015,559,234.9,20.7,0.0005,,
2.402,560,235,20.7,0.001,,
Scope 1/1, Sample 20/23 (start 10c-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-54.7,20.5,NaN,,
0.0005,1,-54.7,20.5,0.0005,,
0.0025,2,-54.8,20.5,0.002,,
0.005,3,-54.8,20.5,0.0025,,
0.009,4,-54.8,20.5,0.0035,,
0.0155,5,-54.6,20.5,0.006,,
0.0235,6,-54.5,20.5,0.008,,
0.0315,7,-54.2,20.5,0.008,,
0.0395,8,-53.7,20.5,0.008,,
0.048,9,-53,20.5,0.0075,,
0.0565,10,-52.3,20.5,0.0075,,
0.065,11,-51.3,20.5,0.0075,,
0.0725,12,-50.4,20.5,0.0075,,
0.081,13,-49.2,20.5,0.0085,,
0.0895,14,-48,20.5,0.0075,,
0.098,15,-46.6,20.5,0.0075,,
0.1065,16,-44.9,20.5,0.0075,,
0.115,17,-43.1,20.5,0.0075,,
0.1225,18,-41.6,20.5,0.0075,,
0.131,19,-39.8,20.5,0.0085,,
0.1395,20,-38,20.5,0.0075,,
0.1475,21,-36.3,20.5,0.0075,,
0.156,22,-34.5,20.5,0.0075,,
0.1645,23,-32.7,20.5,0.0085,,
0.172,24,-30.9,20.5,0.0075,,
0.1805,25,-29,20.5,0.0085,,
0.189,26,-27.1,20.5,0.0075,,
0.1975,27,-25.4,20.5,0.0075,,
0.206,28,-23.8,20.5,0.0075,,
0.2135,29,-22.3,20.5,0.0075,,
0.222,30,-20.8,20.5,0.0085,,
0.2305,31,-19.1,20.5,0.0075,,
0.239,32,-17.7,20.5,0.0075,,
0.247,33,-16.2,20.5,0.0075,,
0.2555,34,-14.9,20.5,0.0075,,
0.263,35,-13.8,20.5,0.0075,,
0.2715,36,-12.6,20.5,0.0085,,
0.28,37,-11.4,20.5,0.0075,,
0.2885,38,-10.3,20.5,0.0075,,
0.297,39,-9.1,20.5,0.0075,,
0.3055,40,-8.1,20.5,0.0075,,
0.313,41,-7.3,20.5,0.0075,,
0.3215,42,-6.3,20.5,0.0085,,
0.33,43,-5.2,20.5,0.0075,,
0.3385,44,-3.9,20.5,0.0075,,
0.347,45,-2.8,20.5,0.0075,,
0.3545,46,-1.7,20.5,0.0075,,
0.363,47,-0.5,20.5,0.0085,,
0.371,48,0,20.5,0.008,,
0.3795,49,0.7,20.5,0.0075,,
0.388,50,1.7,20.5,0.0075,,
0.3965,51,3.2,20.5,0.0075,,
0.404,52,3.5,20.5,0.0075,,
0.4125,53,4.6,20.5,0.0085,,
0.421,54,5.4,20.5,0.0075,,
0.4295,55,6.2,20.5,0.0075,,
0.438,56,6.9,20.5,0.0075,,
0.446,57,7.7,20.5,0.0075,,
0.454,58,8.7,20.5,0.008,,
0.4625,59,9.7,20.5,0.0085,,
0.4705,60,10.7,20.5,0.0075,,
0.479,61,11.9,20.5,0.0075,,
0.4875,62,12.8,20.5,0.0075,,
0.496,63,13.6,20.5,0.0085,,
0.5035,64,14.6,20.5,0.0075,,
0.512,65,15.4,20.5,0.0085,,
0.5205,66,16.3,20.5,0.0075,,
0.529,67,17.2,20.5,0.0075,,
0.5375,68,18,20.5,0.0075,,
0.545,69,18.8,20.5,0.0075,,
0.5535,70,19.7,20.5,0.0085,,
0.562,71,20.7,20.5,0.0075,,
0.57,72,21.5,20.5,0.0075,,
0.5785,73,22.4,20.5,0.0075,,
0.587,74,23.3,20.5,0.0075,,
0.5945,75,24,20.5,0.0075,,
0.603,76,25,20.5,0.0085,,
0.6115,77,25.9,20.5,0.0075,,
0.62,78,26.7,20.5,0.0075,,
0.6285,79,27.6,20.5,0.0075,,
0.637,80,28.4,20.5,0.0085,,
0.6445,81,29.3,20.5,0.0075,,
0.653,82,30.2,20.5,0.0075,,
0.6615,83,31,20.5,0.0075,,
0.67,84,31.9,20.5,0.0075,,
0.678,85,32.7,20.5,0.0075,,
0.686,86,33.5,20.5,0.008,,
0.694,87,34.4,20.5,0.008,,
0.7025,88,35.2,20.5,0.0075,,
0.711,89,36.1,20.5,0.0075,,
0.7195,90,36.9,20.5,0.0075,,
0.728,91,37.9,20.5,0.0075,,
0.7355,92,38.6,20.5,0.0075,,
0.744,93,39.5,20.5,0.0085,,
0.7525,94,40.3,20.5,0.0075,,
0.761,95,41.1,20.5,0.0075,,
0.769,96,42,20.5,0.0075,,
0.7775,97,42.8,20.5,0.0075,,
0.7855,98,43.6,20.6,0.008,,
0.7935,99,44.4,20.6,0.008,,
0.802,100,45.2,20.5,0.0075,,
0.8105,101,46.1,20.5,0.0075,,
0.819,102,46.9,20.5,0.0075,,
0.8275,103,47.7,20.5,0.0085,,
0.835,104,48.5,20.5,0.0075,,
0.8435,105,49.5,20.6,0.0085,,
0.852,106,50.3,20.6,0.0075,,
0.8605,107,51.3,20.5,0.0075,,
0.869,108,52.1,20.6,0.0075,,
0.8765,109,52.8,20.6,0.0075,,
0.885,110,53.7,20.6,0.0085,,
0.893,111,54.5,20.6,0.0075,,
0.9015,112,55.4,20.6,0.0075,,
0.91,113,56.2,20.6,0.0075,,
0.9185,114,57,20.6,0.0075,,
0.926,115,57.6,20.6,0.0075,,
0.9345,116,58.5,20.6,0.0085,,
0.943,117,59.4,20.6,0.0075,,
0.9515,118,60.3,20.6,0.0075,,
0.96,119,61.2,20.6,0.0075,,
0.9685,120,62,20.6,0.0085,,
0.976,121,62.9,20.6,0.0075,,
0.9845,122,63.9,20.6,0.0085,,
0.993,123,64.7,20.6,0.0075,,
1.001,124,65.6,20.6,0.0075,,
1.0095,125,66.5,20.6,0.0075,,
1.0175,126,67.3,20.6,0.008,,
1.0255,127,68.3,20.6,0.008,,
1.034,128,69.3,20.6,0.0075,,
1.0425,129,70.2,20.6,0.0075,,
1.051,130,71.2,20.6,0.0075,,
1.0595,131,72.2,20.6,0.0075,,
1.067,132,73.1,20.6,0.0075,,
1.0755,133,74.1,20.6,0.0085,,
