Table of Measured Values,,,,,,
Task,T659,,,,,
0.2065,28,-26.5,21.1,0.0075,,
0.214,29,-25.4,21.1,0.007,,
0.2225,30,-24.3,21.2,0.0075,,
0.2305,31,-23.2,21.1,0.0075,,
0.239,32,-22.1,21.1,0.0075,,
0.2475,33,-20.9,21.2,0.0075,,
0.256,34,-20,21.2,0.0075,,
0.2635,35,-19.1,21.2,0.007,,
0.272,36,-18,21.2,0.0075,,
0.2805,37,-17,21.2,0.0075,,
0.289,38,-16,21.2,0.0075,,
0.2975,39,-15.1,21.2,0.0075,,
0.3055,40,-14.3,21.2,0.0075,,
0.3135,41,-13.5,21.2,0.0075,,
0.3215,42,-12.6,21.2,0.0075,,
0.33,43,-11.7,21.2,0.0075,,
0.3385,44,-10.9,21.2,0.0075,,
0.347,45,-10.1,21.2,0.0075,,
0.3555,46,-9.2,21.2,0.0075,,
0.363,47,-8.3,21.2,0.007,,
0.3715,48,-7.6,21.2,0.0075,,
0.38,49,-6.8,21.2,0.0075,,
0.3885,50,-6.1,21.2,0.0075,,
0.3965,51,-5.3,21.2,0.0075,,
0.405,52,-4.5,21.2,0.0085,,
0.413,53,-3.6,21.2,0.0075,,
0.421,54,-2.8,21.2,0.0075,,
0.4295,55,-1.8,21.2,0.0075,,
0.438,56,-0.9,21.2,0.0075,,
0.4465,57,-0.2,21.2,0.0075,,
0.455,58,0.4,21.2,0.0075,,
0.4625,59,0.5,21.2,0.007,,
0.471,60,1.3,21.2,0.0075,,
0.4795,61,2.2,21.2,0.0075,,
0.4875,62,3.1,21.2,0.0075,,
0.496,63,3.7,21.2,0.0075,,
0.5045,64,4.2,21.2,0.0075,,
0.512,65,4.9,21.2,0.007,,
0.5205,66,5.6,21.2,0.0075,,
0.529,67,6.2,21.2,0.0075,,
0.5375,68,6.8,21.2,0.0075,,
0.546,69,7.5,21.2,0.0075,,
0.554,70,8.2,21.2,0.0075,,
0.5625,71,8.9,21.2,0.0075,,
0.57,72,9.7,21.2,0.007,,
0.5785,73,10.6,21.2,0.0075,,
0.587,74,11.4,21.2,0.0075,,
0.5955,75,12.1,21.2,0.0075,,
0.604,76,12.9,21.2,0.0075,,
0.6125,77,13.4,21.2,0.0075,,
0.62,78,14.2,21.2,0.007,,
0.6285,79,14.9,21.2,0.0075,,
0.637,80,15.6,21.2,0.0075,,
0.645,81,16.3,21.2,0.0075,,
0.6535,82,17,21.2,0.0075,,
0.662,83,17.7,21.2,0.0075,,
0.6695,84,18.3,21.2,0.007,,
0.678,85,19,21.2,0.0075,,
0.6865,86,19.6,21.2,0.0075,,
0.695,87,20.3,21.2,0.0075,,
0.7035,88,21,21.2,0.0075,,
0.7115,89,21.7,21.2,0.0075,,
0.7195,90,22.4,21.2,0.0075,,
0.7275,91,23.2,21.2,0.0075,,
0.736,92,23.9,21.2,0.0075,,
0.7445,93,24.6,21.2,0.0075,,
0.753,94,25.4,21.2,0.0075,,
0.7615,95,26,21.2,0.0075,,
0.769,96,26.7,21.2,0.007,,
0.7775,97,27.4,21.2,0.0075,,
0.786,98,28.2,21.2,0.0075,,
0.7945,99,28.9,21.2,0.0075,,
0.803,100,29.6,21.2,0.0075,,
0.811,101,30.3,21.2,0.0075,,
0.819,102,31,21.2,0.0075,,
0.827,103,31.8,21.2,0.0075,,
0.8355,104,32.5,21.2,0.0075,,
0.844,105,33.3,21.2,0.0075,,
0.8525,106,33.9,21.2,0.0075,,
0.861,107,34.7,21.2,0.0075,,
0.8685,108,35.5,21.2,0.007,,
0.877,109,36.3,21.2,0.0075,,
0.8855,110,37,21.2,0.0075,,
0.894,111,37.8,21.2,0.0075,,
0.902,112,38.5,21.2,0.0075,,
0.9105,113,39.2,21.2,0.0085,,
0.918,114,39.9,21.2,0.007,,
0.9265,115,40.8,21.2,0.0075,,
0.935,116,41.6,21.2,0.0075,,
0.9435,117,42.4,21.2,0.0075,,
0.952,118,43.2,21.2,0.0075,,
0.9605,119,44,21.2,0.0075,,
0.968,120,44.7,21.2,0.007,,
0.9765,121,45.6,21.2,0.0075,,
0.985,122,46.4,21.2,0.0075,,
0.993,123,47.3,21.2,0.0075,,
1.0015,124,48.1,21.2,0.0075,,
1.01,125,48.9,21.2,0.0075,,
1.0175,126,49.6,21.2,0.007,,
1.026,127,50.5,21.2,0.0075,,
1.0345,128,51.3,21.2,0.0075,,
1.043,129,52.2,21.2,0.0075,,
1.0515,130,53.1,21.2,0.0075,,
1.06,131,54,21.2,0.0075,,
1.0675,132,54.7,21.2,0.007,,
1.076,133,55.6,21.2,0.0075,,
1.084,134,56.6,21.2,0.0075,,
1.0925,135,57.5,21.2,0.0075,,
1.101,136,58.4,21.2,0.0075,,
1.1095,137,59.3,21.2,0.0075,,
1.117,138,60.2,21.2,0.007,,
1.1255,139,61.1,21.2,0.0075,,
1.134,140,62,21.2,0.0075,,
1.1425,141,63,21.2,0.0075,,
1.1505,142,64,21.2,0.0075,,
1.159,143,65.1,21.2,0.0075,,
1.1665,144,66,21.2,0.007,,
1.175,145,67,21.2,0.0075,,
1.1835,146,68,21.2,0.0075,,
1.192,147,69.1,21.2,0.0075,,
1.2005,148,70.2,21.2,0.0075,,
1.209,149,71.4,21.2,0.0075,,
1.2175,150,72.5,21.2,0.0075,,
1.225,151,73.6,21.2,0.007,,
1.233,152,74.8,21.2,0.0075,,
1.2415,153,76.1,21.2,0.0075,,
1.25,154,77.4,21.2,0.0075,,
1.2585,155,78.6,21.2,0.007,,
1.267,156,80,21.2,0.0075,,
1.2745,157,81.3,21.2,0.007,,
1.283,158,82.7,21.2,0.0075,,
1.2915,159,84.2,21.2,0.0075,,
1.3,160,85.8,21.2,0.0075,,
1.308,161,87.4,21.2,0.0075,,
1.3165,162,89,21.2,0.0075,,
1.3245,163,90.8,21.2,0.0075,,
1.3325,164,92.7,21.2,0.0075,,
1.341,165,94.7,21.2,0.0075,,
1.3495,166,96.7,21.2,0.0075,,
1.358,167,98.9,21.2,0.0075,,
1.3665,168,101.2,21.2,0.0075,,
1.374,169,103.7,21.2,0.007,,
1.3825,170,106.4,21.2,0.0075,,
1.391,171,109.5,21.2,0.0075,,
1.3995,172,112.5,21.2,0.0075,,
1.4075,173,115.9,21.2,0.0075,,
1.416,174,119.2,21.2,0.0075,,
1.4235,175,123,21.2,0.007,,
1.432,176,127.2,21.2,0.0075,,
1.4405,177,131.7,21.2,0.0075,,
1.449,178,136.4,21.2,0.0075,,
1.4575,179,141.5,21.2,0.0075,,
1.466,180,145.8,21.2,0.0075,,
1.4735,181,150.3,21.2,0.007,,
1.482,182,154.9,21.2,0.0075,,
1.4905,183,159.2,21.2,0.0075,,
1.4985,184,162.6,21.2,0.0075,,
1.507,185,166,21.2,0.0075,,
1.5155,186,168.8,21.2,0.0075,,
1.523,187,171.5,21.2,0.007,,
1.5315,188,174.1,21.2,0.0075,,
1.54,189,176.3,21.2,0.0075,,
1.5485,190,178,21.2,0.0075,,
1.557,191,179.8,21.2,0.0075,,
1.565,192,181.4,21.2,0.0075,,
1.573,193,182.9,21.2,0.0075,,
1.581,194,184.6,21.2,0.0075,,
1.5855,195,185.1,21.2,0.0075,,
1.5855,435,189,21.3,0,,
1.586,436,189,21.3,0.0005,,
1.5875,437,189.1,21.3,0.002,,
1.59,438,189.1,21.3,0.0035,,
1.594,439,189.2,21.3,0.005,,
1.6005,440,189.4,21.3,0.008,,
1.609,441,190.1,21.3,0.0105,,
1.6165,442,190.7,21.3,0.0105,,
1.625,443,191.8,21.3,0.012,,
1.6335,444,193,21.3,0.012,,
1.6415,445,193.8,21.3,0.01,,
1.65,446,195,21.3,0.0105,,
1.6585,447,195.9,21.3,0.0105,,
1.666,448,196.7,21.3,0.0105,,
1.6745,449,197.6,21.3,0.012,,
1.683,450,198.5,21.3,0.012,,
1.6915,451,199.2,21.3,0.0105,,
1.7,452,200.2,21.3,0.0105,,
1.7085,453,201.1,21.3,0.0105,,
1.716,454,201.8,21.3,0.0105,,
1.7245,455,202.4,21.3,0.012,,
1.7325,456,203.2,21.3,0.0115,,
1.741,457,203.9,21.3,0.0105,,
1.7495,458,204.6,21.3,0.0105,,
1.758,459,205.4,21.3,0.0105,,
1.7655,460,205.9,21.3,0.0105,,
1.774,461,206.4,21.3,0.012,,
1.7825,462,207.1,21.3,0.012,,
1.791,463,207.8,21.3,0.0105,,
1.7995,464,208.2,21.3,0.0105,,
1.8075,465,208.9,21.3,0.01,,
1.8155,466,209.3,21.3,0.0115,,
1.8235,467,209.9,21.3,0.0115,,
1.832,468,210.3,21.3,0.012,,
1.8405,469,210.9,21.3,0.0105,,
1.849,470,211.4,21.3,0.0105,,
1.8575,471,212,21.3,0.0105,,
1.866,472,212.5,21.3,0.012,,
1.8735,473,212.9,21.3,0.0105,,
1.882,474,213.2,21.3,0.012,,
1.8905,475,213.9,21.3,0.0105,,
1.8985,476,214.4,21.3,0.01,,
1.907,477,214.8,21.3,0.0105,,
1.9155,478,215.2,21.3,0.012,,
1.923,479,215.7,21.3,0.0105,,
1.9315,480,216,21.3,0.012,,
1.94,481,216.4,21.3,0.012,,
1.9485,482,216.9,21.3,0.0105,,
1.957,483,217.2,21.3,0.0105,,
1.965,484,217.6,21.3,0.01,,
1.973,485,218.1,21.3,0.0115,,
1.981,486,218.5,21.3,0.0115,,
1.9895,487,218.9,21.3,0.012,,
1.998,488,219.2,21.3,0.0105,,
2.0065,489,219.7,21.3,0.0105,,
2.015,490,219.9,21.3,0.0105,,
2.0225,491,220.2,21.3,0.0105,,
2.031,492,220.7,21.3,0.012,,
2.0395,493,221.1,21.3,0.012,,
2.048,494,221.4,21.3,0.0105,,
2.056,495,221.7,21.3,0.01,,
2.0645,496,222,21.3,0.0105,,
2.072,497,222.4,21.3,0.0105,,
2.0805,498,222.8,21.3,0.012,,
2.089,499,222.9,21.3,0.012,,
2.0975,500,223.3,21.3,0.0105,,
2.106,501,223.6,21.3,0.0105,,
2.1145,502,224,21.3,0.0105,,
2.1225,503,224.3,21.3,0.0115,,
2.1305,504,224.6,21.3,0.0115,,
2.139,505,225,21.3,0.012,,
2.147,506,225.3,21.3,0.01,,
2.1555,507,225.6,21.3,0.0105,,
2.164,508,225.8,21.3,0.0105,,
2.1715,509,226,21.3,0.0105,,
2.18,510,226.3,21.3,0.012,,
2.1885,511,226.7,21.3,0.012,,
2.197,512,226.9,21.3,0.0105,,
2.2055,513,227.3,21.3,0.0105,,
2.214,514,227.5,21.3,0.0105,,
2.2215,515,227.7,21.3,0.0105,,
2.23,516,227.9,21.3,0.012,,
2.238,517,228.2,21.3,0.0115,,
2.2465,518,228.6,21.3,0.0105,,
2.255,519,228.9,21.3,0.0105,,
2.2635,520,229,21.3,0.0105,,
2.271,521,229.2,21.3,0.0105,,
2.2795,522,229.6,21.3,0.012,,
2.288,523,229.7,21.3,0.012,,
2.2965,524,230.1,21.3,0.0105,,
2.305,525,230.2,21.3,0.0105,,
2.313,526,230.5,21.3,0.01,,
2.3215,527,230.6,21.3,0.012,,
2.329,528,230.9,21.3,0.0105,,
2.3375,529,231.2,21.3,0.012,,
2.346,530,231.4,21.3,0.0105,,
2.3545,531,231.6,21.3,0.0105,,
2.363,532,231.8,21.3,0.0105,,
2.3715,533,232.1,21.3,0.0105,,
2.379,534,232.3,21.3,0.0105,,
2.3875,535,232.6,21.3,0.012,,
2.3955,536,232.9,21.3,0.0115,,
2.404,537,233.1,21.3,0.0105,,
2.4125,538,233.2,21.3,0.0105,,
2.421,539,233.5,21.3,0.0105,,
2.4285,540,233.7,21.3,0.0105,,
2.436,541,233.9,21.3,0.0105,,
2.4435,542,234.1,21.3,0.0105,,
2.45,543,234.2,21.3,0.008,,
2.4505,544,234.4,21.3,0.0005,,
2.4515,545,234.5,21.3,0.001,,
2.452,546,234.5,21.3,0.0005,,
2.4535,547,234.5,21.3,0.002,,
2.4545,548,234.6,21.3,0.0015,,
2.456,549,234.5,21.3,0.002,,
2.458,550,234.6,21.3,0.0025,,
2.459,551,234.6,21.3,0.001,,
2.4605,552,234.7,21.3,0.002,,
2.463,553,234.7,21.3,0.0035,,
2.4665,554,234.7,21.3,0.005,,
2.471,555,234.9,21.3,0.0055,,
2.4735,556,235,21.3,0.004,,
Scope 1/1, Sample 17/20 (OF1-11-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-40.6,21.2,NaN,,
0.0005,1,-40.6,21.2,0.0005,,
0.0025,2,-40.7,21.2,0.002,,
0.005,3,-40.8,21.2,0.0025,,
0.0085,4,-40.8,21.2,0.003,,
0.015,5,-40.7,21.2,0.006,,
0.023,6,-40.6,21.2,0.0075,,
0.0305,7,-40.6,21.2,0.0075,,
0.039,8,-40.2,21.2,0.0085,,
0.0475,9,-39.6,21.2,0.0075,,
0.056,10,-38.9,21.2,0.0075,,
0.0645,11,-38.2,21.2,0.0075,,
0.073,12,-37.3,21.2,0.0085,,
0.0805,13,-36.2,21.2,0.0075,,
0.089,14,-35.1,21.2,0.0075,,
0.0975,15,-33.9,21.2,0.0075,,
0.1055,16,-32.6,21.2,0.0075,,
0.114,17,-31.3,21.2,0.0075,,
0.1225,18,-30.2,21.2,0.0085,,
0.13,19,-28.7,21.2,0.0075,,
0.1385,20,-27.3,21.2,0.0085,,
0.147,21,-26.1,21.2,0.0075,,
0.1555,22,-24.9,21.2,0.0075,,
0.164,23,-23.5,21.2,0.0075,,
0.1725,24,-22.3,21.2,0.0075,,
0.18,25,-21.4,21.2,0.0075,,
0.1885,26,-20.2,21.2,0.0085,,
0.1965,27,-19.2,21.2,0.0075,,
0.205,28,-18.3,21.2,0.0075,,
0.2135,29,-17.2,21.2,0.0075,,
0.222,30,-16.2,21.2,0.0085,,
0.2295,31,-15.3,21.2,0.0075,,
0.238,32,-14.4,21.2,0.0085,,
0.2465,33,-13.4,21.2,0.0075,,
0.255,34,-12.5,21.2,0.0075,,
0.2635,35,-11.8,21.2,0.0075,,
0.2715,36,-10.8,21.2,0.0075,,
0.2795,37,-10.1,21.2,0.008,,
0.2875,38,-9.2,21.2,0.008,,
0.296,39,-8.4,21.2,0.0085,,
0.3045,40,-7.8,21.2,0.0075,,
0.313,41,-6.9,21.2,0.0075,,
0.3215,42,-6.2,21.2,0.0075,,
0.33,43,-5.6,21.2,0.0085,,
0.3375,44,-4.7,21.2,0.0075,,
0.346,45,-3.8,21.2,0.0085,,
0.354,46,-3.1,21.2,0.0075,,
0.3625,47,-2.1,21.2,0.0075,,
0.371,48,-1.3,21.2,0.0075,,
0.3795,49,-0.6,21.2,0.0085,,
0.387,50,0.2,21.2,0.0075,,
0.3955,51,0.2,21.2,0.0085,,
0.404,52,0.8,21.2,0.0075,,
0.4125,53,1.6,21.2,0.0075,,
0.421,54,2.7,21.2,0.0075,,
0.429,55,3.6,21.2,0.008,,
0.437,56,3.9,21.2,0.008,,
0.445,57,4.7,21.2,0.008,,
0.4535,58,5.2,21.2,0.0075,,
0.462,59,5.9,21.2,0.0075,,
0.4705,60,6.5,21.2,0.0075,,
0.479,61,6.9,21.2,0.0085,,
0.4865,62,7.6,21.2,0.0075,,
0.495,63,8.3,21.2,0.0085,,
0.5035,64,8.9,21.2,0.0075,,
0.512,65,9.8,21.2,0.0075,,
0.52,66,10.6,21.2,0.0075,,
0.5285,67,11.2,21.2,0.0085,,
0.536,68,12.1,21.2,0.0075,,
0.5445,69,12.9,21.2,0.0085,,
0.553,70,13.4,21.2,0.0075,,
0.5615,71,14.2,21.2,0.0075,,
0.57,72,14.9,21.2,0.0075,,
0.5775,73,15.5,21.2,0.0075,,
0.586,74,16.2,21.2,0.0085,,
0.5945,75,16.9,21.2,0.0085,,
0.603,76,17.5,21.2,0.0075,,
0.6115,77,18.2,21.2,0.0075,,
0.6195,78,18.9,21.2,0.0075,,
0.6275,79,19.4,21.2,0.008,,
0.6355,80,20.2,21.2,0.008,,
0.644,81,20.8,21.2,0.0085,,
0.6525,82,21.5,21.2,0.0075,,
0.661,83,22.2,21.2,0.0075,,
0.6695,84,22.9,21.2,0.0075,,
0.677,85,23.5,21.2,0.0075,,
0.6855,86,24.2,21.2,0.0085,,
0.694,87,24.8,21.2,0.0085,,
0.7025,88,25.6,21.2,0.0075,,
0.7105,89,26.2,21.2,0.0075,,
0.719,90,26.9,21.2,0.0075,,
0.7275,91,27.5,21.2,0.0085,,
0.735,92,28.1,21.2,0.0075,,
0.7435,93,28.9,21.2,0.0085,,
0.752,94,29.6,21.2,0.0075,,
0.7605,95,30.3,21.2,0.0075,,
0.769,96,31,21.2,0.0075,,
0.777,97,31.5,21.2,0.008,,
0.785,98,32.3,21.2,0.008,,
0.793,99,33,21.2,0.008,,
0.8015,100,33.7,21.2,0.0075,,
0.81,101,34.5,21.2,0.0075,,
0.8185,102,35.1,21.2,0.0075,,
0.827,103,35.9,21.2,0.0075,,
0.8345,104,36.5,21.2,0.0075,,
0.843,105,37.3,21.2,0.0085,,
0.8515,106,38,21.2,0.0075,,
0.86,107,38.6,21.2,0.0075,,
0.868,108,39.5,21.2,0.0075,,
0.8765,109,40.2,21.2,0.0075,,
0.884,110,40.9,21.2,0.0075,,
0.8925,111,41.6,21.2,0.0085,,
0.901,112,42.4,21.2,0.0085,,
0.9095,113,43.2,21.2,0.0075,,
0.918,114,43.8,21.2,0.0075,,
0.9265,115,44.7,21.2,0.0075,,
0.934,116,45.3,21.2,0.0075,,
0.9425,117,46.1,21.2,0.0085,,
0.951,118,46.9,21.2,0.0075,,
0.959,119,47.6,21.2,0.0075,,
0.9675,120,48.5,21.2,0.0075,,
0.976,121,49.3,21.2,0.0075,,
0.9835,122,50,21.2,0.0075,,
0.992,123,50.7,21.2,0.0085,,
1.0005,124,51.6,21.2,0.0085,,
1.009,125,52.5,21.2,0.0075,,
1.0175,126,53.2,21.2,0.0075,,
1.0255,127,54.1,21.2,0.0075,,
1.034,128,54.7,21.2,0.0085,,
1.0415,129,55.6,21.2,0.0075,,
1.05,130,56.4,21.2,0.0085,,
1.0585,131,57.4,21.2,0.0075,,
1.067,132,58.3,21.2,0.0075,,
1.0755,133,59.1,21.2,0.0075,,
1.084,134,59.9,21.2,0.0085,,
1.0915,135,60.8,21.2,0.0075,,
1.1,136,61.6,21.2,0.0085,,
1.108,137,62.6,21.2,0.0075,,
1.1165,138,63.4,21.2,0.0075,,
1.125,139,64.5,21.2,0.0075,,
1.1335,140,65.3,21.2,0.0085,,
1.141,141,66.3,21.2,0.0075,,
1.1495,142,67.3,21.2,0.0085,,
1.158,143,68.2,21.2,0.0075,,
1.1665,144,69.3,21.2,0.0075,,
1.175,145,70.2,21.2,0.0075,,
1.183,146,71.4,21.2,0.0075,,
1.191,147,72.3,21.2,0.008,,
1.199,148,73.3,21.2,0.008,,
1.2075,149,74.5,21.2,0.0075,,
1.216,150,75.5,21.2,0.0075,,
1.2245,151,76.7,21.2,0.0075,,
1.233,152,77.8,21.2,0.0075,,
1.2405,153,79.1,21.2,0.0075,,
1.249,154,80.3,21.2,0.0085,,
1.2575,155,81.6,21.2,0.0085,,
1.266,156,82.7,21.2,0.0075,,
1.274,157,84.2,21.2,0.0075,,
1.2825,158,85.8,21.2,0.0075,,
1.29,159,87.1,21.2,0.0075,,
1.2985,160,88.7,21.2,0.0085,,
1.307,161,90.4,21.2,0.0085,,
1.3155,162,92.2,21.2,0.0075,,
1.324,163,94,21.2,0.0075,,
1.3325,164,96.1,21.2,0.0075,,
1.3405,165,98,21.2,0.008,,
1.3485,166,100.2,21.2,0.008,,
1.3565,167,102.3,21.2,0.008,,
1.365,168,104.6,21.2,0.0075,,
1.3735,169,107.1,21.2,0.0075,,
1.382,170,110,21.2,0.0075,,
1.3905,171,112.8,21.2,0.0085,,
1.398,172,116,21.2,0.0075,,
1.4065,173,119.2,21.2,0.0085,,
1.415,174,122.8,21.2,0.0075,,
1.4235,175,127,21.2,0.0075,,
1.4315,176,131,21.2,0.0075,,
1.4395,177,134.5,21.2,0.008,,
1.4475,178,138.9,21.2,0.008,,
1.456,179,143.5,21.2,0.0085,,
1.4645,180,148.2,21.2,0.0075,,
1.473,181,152.8,21.2,0.0075,,
1.4815,182,156.7,21.2,0.0075,,
1.49,183,159.9,21.2,0.0085,,
1.4975,184,163.2,21.2,0.0075,,
1.506,185,166.7,21.2,0.0085,,
1.5145,186,169.6,21.2,0.0075,,
1.523,187,172.1,21.2,0.0075,,
1.531,188,174.4,21.2,0.0075,,
1.539,189,176.6,21.2,0.008,,
1.547,190,178.6,21.2,0.008,,
1.5555,191,180.6,21.2,0.0085,,
1.564,192,182,21.2,0.0075,,
1.5725,193,183.5,21.2,0.0075,,
1.581,194,185,21.2,0.0075,,
1.5835,194,185.1,21.2,0.006,,
1.5835,434,188.5,21.3,0,,
1.584,436,188.6,21.3,0.0005,,
1.5855,436,188.6,21.3,0.003,,
1.588,438,188.7,21.3,0.0015,,
1.592,439,188.6,21.3,0.0065,,
1.5985,440,189.1,21.3,0.011,,
1.607,441,189.6,21.3,0.014,,
1.6145,442,190.5,21.3,0.015,,
1.623,442,191.6,21.3,0.017,,
1.6315,444,192.7,21.3,0.0055,,
1.64,445,193.7,21.3,0.014,,
1.648,446,194.6,21.3,0.0135,,
1.6565,447,195.7,21.3,0.014,,
1.664,448,196.5,21.3,0.015,,
1.6725,448,197.3,21.3,0.017,,
1.681,450,198.3,21.3,0.0055,,
1.6895,451,199.1,21.3,0.014,,
1.698,452,200,21.3,0.014,,
1.7065,453,200.8,21.3,0.014,,
1.714,454,201.5,21.3,0.015,,
1.7225,454,202.3,21.3,0.017,,
1.731,456,203.1,21.3,0.0055,,
1.739,457,203.8,21.3,0.0135,,
1.7475,458,204.4,21.3,0.014,,
1.756,459,205.1,21.3,0.014,,
1.7635,460,205.7,21.3,0.015,,
1.772,460,206.2,21.3,0.017,,
1.7805,462,207,21.3,0.0055,,
1.789,463,207.6,21.3,0.014,,
1.7975,464,208.1,21.3,0.014,,
1.806,465,208.7,21.3,0.014,,
1.8135,466,209.3,21.3,0.015,,
1.822,466,209.9,21.3,0.017,,
1.83,468,210.4,21.3,0.0055,,
1.8385,469,210.9,21.3,0.014,,
1.847,470,211.4,21.3,0.014,,
1.8555,471,211.9,21.3,0.014,,
1.863,472,212.2,21.3,0.015,,
1.8715,472,212.8,21.3,0.017,,
1.88,474,213.3,21.3,0.0055,,
1.8885,475,213.7,21.3,0.014,,
1.897,476,214.3,21.3,0.014,,
1.905,477,214.7,21.3,0.0135,,
1.913,478,215.2,21.3,0.016,,
1.921,478,215.5,21.3,0.016,,
1.9295,480,216,21.3,0.0055,,
1.938,481,216.5,21.3,0.014,,
1.9465,482,216.8,21.3,0.014,,
1.955,483,217.2,21.3,0.014,,
1.9625,484,217.6,21.3,0.015,,
1.971,484,218,21.3,0.017,,
1.9795,486,218.5,21.3,0.0055,,
1.9875,487,218.8,21.3,0.0135,,
1.996,488,219.2,21.3,0.014,,
2.0045,489,219.6,21.3,0.014,,
2.013,490,219.9,21.3,0.017,,
2.0205,490,220.2,21.3,0.015,,
2.029,492,220.6,21.3,0.0055,,
2.0375,493,220.9,21.3,0.014,,
2.046,494,221.3,21.3,0.014,,
2.0545,495,221.7,21.3,0.014,,
2.0625,496,221.9,21.3,0.016,,
2.0705,496,222.2,21.3,0.016,,
2.0785,498,222.6,21.3,0.0055,,
2.087,499,222.9,21.3,0.014,,
2.0955,500,223.2,21.3,0.014,,
2.104,501,223.6,21.3,0.014,,
2.1125,502,223.8,21.3,0.017,,
2.12,502,224.2,21.3,0.015,,
2.1285,504,224.6,21.3,0.0055,,
2.137,504,224.8,21.3,0.017,,
2.145,506,225.1,21.3,0.005,,
2.1535,507,225.4,21.3,0.014,,
2.162,508,225.7,21.3,0.014,,
2.1695,508,226,21.3,0.015,,
2.178,510,226.2,21.3,0.0055,,
2.1865,510,226.6,21.3,0.017,,
2.195,512,226.8,21.3,0.0055,,
2.2035,513,227.1,21.3,0.014,,
2.212,514,227.5,21.3,0.014,,
2.2195,514,227.7,21.3,0.015,,
2.228,516,228,21.3,0.0055,,
2.236,516,228.2,21.3,0.016,,
2.2445,518,228.4,21.3,0.0055,,
2.253,519,228.7,21.3,0.014,,
2.2615,520,229,21.3,0.014,,
2.269,520,229.3,21.3,0.015,,
2.2775,522,229.5,21.3,0.0055,,
2.286,522,229.7,21.3,0.017,,
2.2945,524,229.9,21.3,0.0055,,
2.303,525,230.2,21.3,0.014,,
2.311,526,230.5,21.3,0.0135,,
2.3195,527,230.8,21.3,0.014,,
2.327,528,230.8,21.3,0.015,,
2.3355,528,231.1,21.3,0.017,,
2.344,530,231.4,21.3,0.0055,,
2.3525,531,231.6,21.3,0.014,,
2.361,532,231.9,21.3,0.014,,
2.3695,532,232,21.3,0.017,,
2.377,534,232.3,21.3,0.005,,
2.3855,534,232.5,21.3,0.017,,
2.3935,536,232.7,21.3,0.0055,,
2.402,537,232.9,21.3,0.014,,
2.4105,538,233.2,21.3,0.014,,
2.419,538,233.3,21.3,0.017,,
2.4265,540,233.6,21.3,0.005,,
2.4345,540,233.8,21.3,0.016,,
2.442,542,233.9,21.3,0.005,,
2.45,543,234.2,21.3,0.0135,,
2.456,544,234.3,21.3,0.01,,
2.4565,545,234.4,21.3,0.001,,
2.457,546,234.6,21.3,0.001,,
2.4575,546,234.5,21.3,0.001,,
2.4585,548,234.6,21.3,0.0005,,
2.4605,549,234.6,21.3,0.0035,,
2.463,550,234.6,21.3,0.004,,
2.4665,551,234.7,21.3,0.006,,
2.469,552,234.7,21.3,0.005,,
2.473,552,234.9,21.3,0.008,,
2.4775,554,235,21.3,0.003,,
2.482,554,235,21.3,0.015,,
Scope 1/1, Sample 18/20 (Start 11c-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-60.5,21.2,NaN,,
0.0005,1,-60.4,21.2,0.0005,,
0.0025,2,-60.5,21.2,0.002,,
0.005,3,-60.3,21.2,0.0025,,
0.0085,4,-60.5,21.2,0.003,,
0.015,5,-60.3,21.2,0.006,,
0.023,6,-60.2,21.2,0.0075,,
0.0315,7,-60.2,21.2,0.0085,,
0.039,8,-59.6,21.2,0.0075,,
0.0475,9,-59.3,21.2,0.0085,,
0.056,10,-58.5,21.2,0.0075,,
0.0645,11,-57.7,21.2,0.0075,,
0.073,12,-57.1,21.2,0.0075,,
0.081,13,-56,21.2,0.0075,,
0.089,14,-55.2,21.2,0.008,,
0.097,15,-54,21.2,0.008,,
0.1055,16,-52.7,21.2,0.0075,,
0.114,17,-51.8,21.2,0.0075,,
0.1225,18,-50.4,21.2,0.0075,,
0.131,19,-49,21.2,0.0075,,
0.1385,20,-47.7,21.2,0.0075,,
0.147,21,-46.2,21.2,0.0085,,
0.1555,22,-44.9,21.2,0.0075,,
0.1635,23,-43.2,21.2,0.0075,,
0.172,24,-41.8,21.2,0.0075,,
0.1805,25,-40.3,21.2,0.0075,,
0.188,26,-38.7,21.2,0.0075,,
0.1965,27,-37.1,21.2,0.0085,,
0.205,28,-35.3,21.2,0.0085,,
0.2135,29,-33.7,21.2,0.0075,,
0.222,30,-32,21.2,0.0075,,
0.23,31,-30.5,21.2,0.0075,,
0.2385,32,-29.3,21.2,0.0085,,
0.2465,33,-27.6,21.2,0.008,,
0.2545,34,-26.5,21.2,0.008,,
0.263,35,-25,21.2,0.0075,,
0.2715,36,-23.7,21.2,0.0075,,
0.28,37,-22.5,21.2,0.0075,,
0.2885,38,-21.4,21.2,0.0085,,
0.296,39,-20.3,21.2,0.0075,,
0.3045,40,-19.1,21.2,0.0085,,
0.313,41,-18.3,21.2,0.0075,,
0.3215,42,-17.1,21.2,0.0075,,
0.3295,43,-16.1,21.2,0.0075,,
0.3375,44,-15.1,21.2,0.008,,
